Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
JFK,BOS,New York-NY,Boston-MA,0,0,4,187,199303,34026518,8260582
ATL,MOB,Atlanta-GA,Mobile-AL,1542,1900,25,302,200904,5475213,411721
SMF,FAT,Sacramento-CA,Fresno-CA,923,2793,147,167,199110,1562390,688511
CVG,DFW,Cincinnati-OH,Dallas-TX,4997,6732,153,812,200507,2102422,11632814
XNA,DFW,Fayetteville-AR,Dallas-TX,19,37,1,281,200808,455408,12602170
STL,TUL,St. Louis-MO,Tulsa-OK,2161,5734,47,351,199602,2642938,807864
MSN,ORD,Madison-WI,Chicago-IL,780,1172,12,109,199312,464501,16876600
DFW,TUL,Dallas-TX,Tulsa-OK,3321,5640,30,237,200608,11998822,892635
PHL,DTW,Philadelphia-PA,Detroit-MI,40,288,1,453,199503,11004980,8837982
SLC,FAT,Salt Lake City-UT,Fresno-CA,2206,4588,31,501,199010,771473,671660
JFK,ORD,New York-NY,Chicago-IL,0,0,10,740,199512,34261384,17155070
IAD,MIA,Washington-DC,Miami-FL,1022,1276,29,921,200704,10626066,10930366
SAV,EWR,Savannah-GA,Newark-NJ,4384,5900,118,708,200805,334562,18968501
MCO,ATL,Orlando-FL,Atlanta-GA,0,0,1,403,200803,2060968,5385586
PNS,ATL,Pensacola-FL,Atlanta-GA,3377,6197,59,272,199401,370616,3444861
IAH,OMA,Houston-TX,Omaha-NE,2363,2912,28,781,200111,4851189,775380
JFK,ATL,New York-NY,Atlanta-GA,1748,2250,10,760,199406,34144436,3444861
MCO,BOS,Orlando-FL,Boston-MA,11535,18422,61,1121,199203,1303224,8227058
BDL,ATL,Hartford-CT,Atlanta-GA,3559,4544,32,859,199505,1108575,3548667
ROC,ORD,Rochester-NY,Chicago-IL,3968,6372,59,528,199310,1025489,16876600
SNA,DFW,Santa Ana-CA,Dallas-TX,6685,11407,61,1205,199108,11377029,8182938
HNL,ITO,Honolulu-HI,Hilo-HI,0,0,100,216,200608,903467,169540
SAN,BOS,San Diego-CA,Boston-MA,4551,5828,31,2588,200512,2941770,8917782
BWI,EWR,Baltimore-MD,Newark-NJ,0,30,1,169,199605,2468142,17190036
EUG,TUS,Eugene-OR,Tucson-AZ,0,120,1,1062,200403,331876,924205
CMH,ORD,Columbus-OH,Chicago-IL,1637,2040,17,296,200302,1678827,18572324
CLT,ATL,Charlotte-NC,Atlanta-GA,279,1300,26,227,200503,1519448,4947012
PHL,BUF,Philadelphia-PA,Buffalo-NY,2887,4920,41,279,200510,11701242,1139328
MEM,ATL,Memphis-TN,Atlanta-GA,254,363,2,332,199708,1145788,3756986
JFK,BOS,New York-NY,Boston-MA,290,533,2,187,199902,34863448,8550938
PHX,ORD,Phoenix-AZ,Chicago-IL,10575,17008,124,1440,199908,3013696,17655010
BOS,EWR,Boston-MA,Newark-NJ,8127,19016,123,200,200810,9089410,18968501
IAH,TPA,Houston-TX,Tampa-FL,3848,4342,26,787,200607,5484883,2684639
DCA,DFW,Washington-DC,Dallas-TX,90,124,1,1192,200112,9854548,10709246
CLT,BOS,Charlotte-NC,Boston-MA,1668,2688,21,727,199310,1086132,8260582
TPA,AUS,Tampa-FL,Austin-TX,126,141,1,930,199803,2254405,1104612
MDW,OMA,Chicago-IL,Omaha-NE,3726,4932,36,423,200609,18797710,820051
MSP,ORD,Minneapolis-MN,Chicago-IL,12295,24360,280,334,200401,3106569,18664180
GEG,ORD,Spokane-WA,Chicago-IL,1981,3840,30,1498,199210,381635,16720340
EKA,UKI,Eureka-CA,Ukiah-CA,0,0,4,126,200504,128943,86803
BTR,ATL,Baton Rouge-LA,Atlanta-GA,56,148,1,449,199211,641721,3245141
MDW,ORD,Chicago-IL,Chicago-IL,0,0,0,16,199603,17287860,17287860
IND,ORD,Indianapolis-IN,Chicago-IL,91,97,1,177,199912,1456455,17655010
GTF,EKO,Great Falls-MT,Elko-NV,124,124,1,510,199402,81015,41668
MSP,MOT,Minneapolis-MN,Minot-ND,2203,3900,39,449,199304,2654810,66668
BNA,ORD,Nashville-TN,Chicago-IL,3840,4650,31,409,199110,1067021,16550288
DSM,DFW,Des Moines-IA,Dallas-TX,2135,3422,29,624,199305,436844,8450926
MSP,DTW,Minneapolis-MN,Detroit-MI,4288,6800,68,528,200211,3053303,8972134
SAT,DFW,San Antonio-TX,Dallas-TX,100,146,1,247,199604,1584226,8994450
IND,EWR,Indianapolis-IN,Newark-NJ,0,0,37,644,200908,1743658,19069796
IAH,EWR,Houston-TX,Newark-NJ,545,620,5,1400,200911,5867489,19069796
FSM,EKO,Fort Smith-AR,Elko-NV,79,122,1,1224,200206,277093,45640
DAL,EWR,Dallas-TX,Newark-NJ,0,63,1,1364,200710,12313304,18901167
LRD,DFW,Laredo-TX,Dallas-TX,1162,1452,33,394,200808,235937,12602170
ILE,DFW,Killeen-TX,Dallas-TX,1524,3300,110,130,200002,332022,10392376
CLT,TPA,Charlotte-NC,Tampa-FL,4378,6156,57,508,200008,1340417,2404273
MKE,TPA,Milwaukee-WI,Tampa-FL,2074,3151,23,1075,200801,1550451,2730007
PWM,DTW,Portland-ME,Detroit-MI,121,156,2,668,200012,489359,8914942
SPS,DFW,Wichita Falls-TX,Dallas-TX,14,162,1,113,200906,147421,12895230
RDU,ORD,Raleigh-NC,Chicago-IL,1678,3834,27,647,199209,582329,16720340
RIC,DTW,Richmond-VA,Detroit-MI,324,624,8,456,199902,1058930,8962394
BWI,EWR,Baltimore-MD,Newark-NJ,0,0,32,169,200311,2621815,18671320
MEM,DTW,Memphis-TN,Detroit-MI,0,0,2,610,200412,1249048,8996622
YNG,CAK,Youngstown-OH,Akron-OH,864,7700,77,47,199004,613801,658558
EWR,DFW,Newark-NJ,Dallas-TX,3766,4452,25,1372,199006,16868983,8019250
BDL,TPA,Hartford-CT,Tampa-FL,6767,10746,54,1111,200401,1175284,2578104
MSY,DAL,New Orleans-LA,Dallas-TX,72,122,1,437,200406,1314721,11379964
JAN,DFW,Jackson-MS,Dallas-TX,0,0,16,408,200201,504423,10953156
ATL,DFW,Atlanta-GA,Dallas-TX,22530,29962,211,732,200405,4802300,11379964
IAD,TPA,Washington-DC,Tampa-FL,586,1104,8,810,200211,10029142,2483575
DAY,EWR,Dayton-OH,Newark-NJ,57,200,4,533,200202,845416,18590085
TYS,ATL,Knoxville-TN,Atlanta-GA,220,361,2,152,200211,632944,4555490
AUS,DFW,Austin-TX,Dallas-TX,182,236,2,183,199101,874516,8182938
MIA,ATL,Miami-FL,Atlanta-GA,28,68,1,595,200703,10930366,5267527
LAX,ORD,Los Angeles-CA,Chicago-IL,8005,9516,61,1745,200905,25749594,19161134
GSO,ORD,Greensboro-NC,Chicago-IL,1214,2784,23,590,200807,707185,19031272
CLT,EWR,Charlotte-NC,Newark-NJ,335,814,22,528,200408,1471706,18747431
MAF,DAL,Midland-TX,Dallas-TX,740,1220,10,319,199812,119120,9475022
SLC,ATL,Salt Lake City-UT,Atlanta-GA,135,204,1,1589,199704,898848,3756986
PDX,RNO,Portland-OR,Reno-NV,1665,3172,26,444,200403,2052776,385049
BOS,ORD,Boston-MA,Chicago-IL,5032,6960,58,867,200212,8918022,18490270
PDX,ATL,Portland-OR,Atlanta-GA,3191,5832,32,2172,199901,1855671,3988728
MCO,ATL,Orlando-FL,Atlanta-GA,4023,4172,28,403,199804,1502837,3872031
LAS,EWR,Las Vegas-NV,Newark-NJ,293,372,3,2227,200612,1778129,18825633
SAT,EWR,San Antonio-TX,Newark-NJ,1150,2176,17,1569,199809,1650418,17341505
BDL,DTW,Hartford-CT,Detroit-MI,1891,3660,30,548,199402,1113181,8761684
RDU,EWR,Raleigh-NC,Newark-NJ,1332,1710,18,416,199702,697449,17264316
STL,TPA,St. Louis-MO,Tampa-FL,224,244,2,869,199601,2642938,2195269
AUS,DFW,Austin-TX,Dallas-TX,45,50,1,190,200409,1418999,11379964
MSP,DAY,Minneapolis-MN,Dayton-OH,1855,3400,34,574,199502,2725644,861142
OKC,OPF,Oklahoma City-OK,Miami-FL,132,173,1,1218,200312,1131487,10561342
DFW,DTW,Dallas-TX,Detroit-MI,4803,8479,61,987,199610,8994450,8912962
RNO,DFW,Reno-NV,Dallas-TX,159,190,1,1345,200301,374743,11164066
CVG,MIA,Cincinnati-OH,Miami-FL,621,696,14,948,200707,2148315,10930366
SBN,ORD,South Bend-IN,Chicago-IL,6319,11650,233,84,199009,297005,16395048
SLC,ATL,Salt Lake City-UT,Atlanta-GA,22405,24221,85,1589,200607,1072748,5119641
TYS,ATL,Knoxville-TN,Atlanta-GA,8437,12496,88,152,200506,658316,4947012
STL,OMA,St. Louis-MO,Omaha-NE,1201,1957,19,342,199306,2616153,703536
BHM,ATL,Birmingham-AL,Atlanta-GA,590,1120,7,134,200904,1131070,5475213
JFK,ORD,New York-NY,Chicago-IL,2765,4234,29,740,199206,33861848,16720340
STL,TUL,St. Louis-MO,Tulsa-OK,2089,4495,31,351,199912,2663420,841453
BNA,YIP,Nashville-TN,Detroit-MI,0,0,2,454,200408,1416452,8996622
OKC,LRD,Oklahoma City-OK,Laredo-TX,0,0,1,552,200203,1120187,205096
RDU,ATL,Raleigh-NC,Atlanta-GA,11502,15795,135,356,200602,998979,5119641
OMA,ORD,Omaha-NE,Chicago-IL,305,364,2,416,200908,849517,19161134
HLN,EKO,Helena-MT,Elko-NV,116,122,1,442,200305,67196,44934
PHX,MDW,Phoenix-AZ,Chicago-IL,1217,2329,17,1444,200712,4175595,18903872
PDX,ORD,Portland-OR,Chicago-IL,11671,16544,88,1739,199605,1763420,17287860
PNS,ATL,Pensacola-FL,Atlanta-GA,3895,6510,62,272,199501,375684,3548667
CRW,DTW,Charleston-WV,Detroit-MI,682,1496,44,281,199708,312617,8934802
EYW,MIA,Key West-FL,Miami-FL,155,184,4,126,200304,78880,10561342
DFW,ATL,Dallas-TX,Atlanta-GA,308,570,2,732,200410,11379964,4802300
SAN,ATL,San Diego-CA,Atlanta-GA,5086,8046,44,1891,200003,2824987,4281905
MEM,AUS,Memphis-TN,Austin-TX,0,0,1,559,200408,1249048,1418999
MEM,DFW,Memphis-TN,Dallas-TX,193,206,1,432,199603,1137519,8994450
ABE,ORD,Allentown-PA,Chicago-IL,71,108,1,654,199109,693750,16550288
LGA,ORD,New York-NY,Chicago-IL,6073,8190,45,733,200002,36705486,18235464
ORD,DTW,Chicago-IL,Detroit-MI,7420,8827,91,235,199507,17155070,8837982
SBN,DTW,South Bend-IN,Detroit-MI,2996,4078,89,157,200504,315730,8988796
MBS,DTW,Saginaw-MI,Detroit-MI,130,312,4,98,199512,211599,8837982
BOS,DTW,Boston-MA,Detroit-MI,244,300,3,632,199612,8407438,8912962
AUS,TUS,Austin-TX,Tucson-AZ,399,1550,31,797,200704,1594525,996593
MSP,ATL,Minneapolis-MN,Atlanta-GA,77,78,1,906,200105,3024111,4432950
ROC,ORD,Rochester-NY,Chicago-IL,2518,3150,63,528,200404,1038019,18664180
CLE,ORD,Cleveland-OH,Chicago-IL,3860,4694,43,316,200510,2118249,18724160
PIA,ORD,Peoria-IL,Chicago-IL,34,108,1,130,199203,361687,16720340
MCI,AUS,Kansas City-MO,Austin-TX,3829,7190,60,643,200108,1865245,1324426
MSY,ATL,New Orleans-LA,Atlanta-GA,6090,10283,91,425,199501,1289805,3548667
ACT,DFW,Waco-TX,Dallas-TX,261,278,2,89,199610,201104,8994450
GSP,BUF,Greenville-SC,Buffalo-NY,36,98,1,585,199208,484016,1191586
TOL,DAY,Toledo-OH,Dayton-OH,2683,6710,61,119,199101,653294,850946
SJC,RNO,San Jose-CA,Reno-NV,5868,10686,78,188,200902,1839700,419261
BOS,ORD,Boston-MA,Chicago-IL,5223,5828,31,867,199608,8407438,17287860
PHL,TPA,Philadelphia-PA,Tampa-FL,6276,9216,64,920,200011,11386550,2404273
TUS,TUL,Tucson-AZ,Tulsa-OK,0,0,1,906,200705,996593,905678
MSP,FAR,Minneapolis-MN,Fargo-ND,97,444,3,223,200308,3078253,179461
SAT,DAL,San Antonio-TX,Dallas-TX,10702,15738,129,248,199310,1494302,8450926
CLE,ERI,Cleveland-OH,Erie-PA,0,0,56,98,200808,2094051,279647
EWR,DTW,Newark-NJ,Detroit-MI,3714,8100,54,487,199703,17264316,8934802
STS,EUG,Santa Rosa-CA,Eugene-OR,26,76,1,388,200712,461424,344812
BGM,EWR,Binghamton-NY,Newark-NJ,736,1932,42,140,199601,253392,17190036
PHL,BUF,Philadelphia-PA,Buffalo-NY,1524,3416,27,279,199605,11007158,1173001
MCO,BOS,Orlando-FL,Boston-MA,3037,3960,36,1121,199410,1363774,8293684
MSN,DTW,Madison-WI,Detroit-MI,1117,1400,14,312,200501,540145,8988796
RDU,ORD,Raleigh-NC,Chicago-IL,2711,2950,59,647,200506,953157,18724160
MDW,TUS,Chicago-IL,Tucson-AZ,3539,4247,31,1440,200605,18797710,975476
MCO,DFW,Orlando-FL,Dallas-TX,12835,17922,62,984,199303,1334092,8450926
STL,DTW,St. Louis-MO,Detroit-MI,4138,5375,43,440,200412,2759153,8996622
BNA,ORD,Nashville-TN,Chicago-IL,3632,4080,30,409,200606,1489156,18797710
BDL,ATL,Hartford-CT,Atlanta-GA,5742,8581,47,859,200412,1175284,4802300
EWR,BOS,Newark-NJ,Boston-MA,34634,51183,363,200,200010,18352743,8805222
MYR,BOS,Myrtle Beach-SC,Boston-MA,213,360,9,738,200501,228708,8917782
DTW,MDW,Detroit-MI,Chicago-IL,12679,18084,132,229,200912,8806874,19161134
GRB,ORD,Green Bay-WI,Chicago-IL,5647,7500,150,174,200710,300914,18903872
DTW,ALB,Detroit-MI,Albany-NY,1189,1716,22,488,199206,8653794,823094
SFB,EWR,Orlando-FL,Newark-NJ,502,519,3,914,200704,2034878,18901167
PHX,RNO,Phoenix-AZ,Reno-NV,710,1800,12,601,200404,3723359,385049
EWR,OMA,Newark-NJ,Omaha-NE,1860,2600,52,1133,200404,18747431,800459
SLC,BUF,Salt Lake City-UT,Buffalo-NY,201,252,1,1710,199407,852741,1186544
PNS,DFW,Pensacola-FL,Dallas-TX,1971,2500,50,604,200312,433589,11164066
MDW,ATL,Chicago-IL,Atlanta-GA,10626,16452,108,590,199602,17287860,3652439
MIA,TPA,Miami-FL,Tampa-FL,0,0,4,204,200601,10933486,2684639
JFK,ORD,New York-NY,Chicago-IL,0,0,4,740,199305,34026518,16876600
SLC,ORD,Salt Lake City-UT,Chicago-IL,6500,9442,63,1249,200802,1111600,19031272
ORD,DTW,Chicago-IL,Detroit-MI,5024,7221,83,235,200101,18385002,8958464
TPA,ATL,Tampa-FL,Atlanta-GA,0,0,0,406,199706,2225002,3756986
JFK,MIA,New York-NY,Miami-FL,8195,12325,85,1090,199105,33749684,8312530
FLL,BOS,Fort Lauderdale-FL,Boston-MA,1274,1898,13,1237,199402,4373451,8293684
BTR,ATL,Baton Rouge-LA,Atlanta-GA,2019,2170,31,449,200407,725570,4802300
MSP,FAR,Minneapolis-MN,Fargo-ND,2032,4216,34,223,200202,3053303,177537
CLT,MDW,Charlotte-NC,Chicago-IL,1905,3450,69,584,200303,1436890,18572324
BUF,ORD,Buffalo-NY,Chicago-IL,1062,1232,28,473,200503,1139328,18724160
IAH,EWR,Houston-TX,Newark-NJ,310,520,5,1400,199904,4540138,17431724
OAK,DFW,Oakland-CA,Dallas-TX,105,128,1,1456,199907,4034370,9703564
COS,EKO,Colorado Springs-CO,Elko-NV,118,124,1,605,199807,510597,48011
SFO,ORD,San Francisco-CA,Chicago-IL,2843,3192,19,1846,199906,8068740,17655010
MCI,EWR,Kansas City-MO,Newark-NJ,426,744,6,1092,200104,1865245,18490029
PVD,ORD,Providence-RI,Chicago-IL,8962,9828,54,849,200108,1596350,18385002
SYR,ALB,Syracuse-NY,Albany-NY,545,1463,77,119,199312,670688,826194
DFW,TUL,Dallas-TX,Tulsa-OK,6139,13926,211,237,199410,8613622,794748
BNA,FOE,Nashville-TN,Topeka-KS,108,124,1,530,200909,1582264,230824
MSY,ATL,New Orleans-LA,Atlanta-GA,124,183,1,425,200509,1313460,4947012
ATL,MIA,Atlanta-GA,Miami-FL,245,376,2,595,199912,3988728,9521044
FLL,TOL,Fort Lauderdale-FL,Toledo-OH,0,0,1,1090,200901,5547051,672220
BNA,TUL,Nashville-TN,Tulsa-OK,88,137,1,515,199901,1247570,841453
LGA,TPA,New York-NY,Tampa-FL,24,115,1,1011,199108,33749684,2098618
SJT,DFW,San Angelo-TX,Dallas-TX,3635,5502,84,228,200907,110119,12895230
SLC,EKO,Salt Lake City-UT,Elko-NV,2476,4710,157,200,200706,1092594,48529
TUL,ORD,Tulsa-OK,Chicago-IL,2618,4200,28,585,199905,841453,17655010
CMH,MWA,Columbus-OH,Marion-IL,106,132,1,365,199411,1484995,59957
ORD,ATL,Chicago-IL,Atlanta-GA,88,100,2,606,200901,19161134,5475213
IAH,OMA,Houston-TX,Omaha-NE,589,1026,9,781,200810,5726705,839265
SAN,ORD,San Diego-CA,Chicago-IL,510,576,4,1723,199608,2673685,17287860
IAH,ORD,Houston-TX,Chicago-IL,5434,13050,87,925,199308,4058868,16876600
EWR,BUF,Newark-NJ,Buffalo-NY,4490,6500,65,282,199608,17190036,1173001
BNA,DFW,Nashville-TN,Dallas-TX,5177,6450,43,631,199712,1209809,9231044
ANC,ADQ,Anchorage-AK,Kodiak-AK,282,2964,18,252,199411,299463,14974
CMH,TPA,Columbus-OH,Tampa-FL,1092,1370,10,829,200812,1779822,2730007
BUF,EWR,Buffalo-NY,Newark-NJ,1236,1425,15,282,199810,1151490,17341505
MIA,TPA,Miami-FL,Tampa-FL,794,1564,34,204,200202,10425204,2483575
LAS,AUS,Las Vegas-NV,Austin-TX,116,136,1,1090,200802,1879093,1654100
IAH,TUS,Houston-TX,Tucson-AZ,1574,2108,17,936,200612,5484883,975476
MKE,DTW,Milwaukee-WI,Detroit-MI,3475,5375,43,238,200012,1502305,8914942
PHL,TPA,Philadelphia-PA,Tampa-FL,94,196,2,920,199510,11004980,2175213
IAD,ORD,Washington-DC,Chicago-IL,0,0,0,589,199901,9231820,17655010
MSN,ORD,Madison-WI,Chicago-IL,35,64,1,109,199605,486976,17287860
IAH,AUS,Houston-TX,Austin-TX,1909,2604,21,143,200107,4851189,1324426
DEC,ORD,Decatur-IL,Chicago-IL,3,46,1,156,199412,116569,17018756
DTW,RNO,Detroit-MI,Reno-NV,5404,6556,44,1903,199806,8944948,315959
IAD,EWR,Washington-DC,Newark-NJ,266,266,1,213,199612,8857302,17190036
MIA,DFW,Miami-FL,Dallas-TX,9399,16899,90,1121,199509,8913928,8787062
BHM,ATL,Birmingham-AL,Atlanta-GA,151,154,1,134,199905,1043600,3988728
JFK,MIA,New York-NY,Miami-FL,132,163,1,1090,200107,36980058,10240512
MSP,BOS,Minneapolis-MN,Boston-MA,4502,5084,41,1124,200508,3132772,8917782
PHX,AUS,Phoenix-AZ,Austin-TX,130,300,2,868,199911,3013696,1146050
MKE,DFW,Milwaukee-WI,Dallas-TX,1020,1620,27,853,199903,1462422,9703564
MSY,ORD,New Orleans-LA,Chicago-IL,1581,2170,31,837,200912,1189981,19161134
BNA,ORD,Nashville-TN,Chicago-IL,4657,6090,87,409,200608,1489156,18797710
PIT,ITH,Pittsburgh-PA,Ithaca-NY,4794,7500,75,239,199908,2404337,97656
ATL,DAY,Atlanta-GA,Dayton-OH,7823,12084,114,432,200009,4281905,848093
MIA,MIA,Miami-FL,Miami-FL,10,120,1,0,200706,10930366,10930366
ROC,BOS,Rochester-NY,Boston-MA,3384,4850,97,343,200604,1031458,8946954
LNK,ORD,Lincoln-NE,Chicago-IL,176,182,1,466,200802,294665,19031272
MKE,DTW,Milwaukee-WI,Detroit-MI,54,115,1,238,199210,1453354,8653794
SAN,DTW,San Diego-CA,Detroit-MI,6432,9175,62,1957,199510,2641561,8837982
CHS,ATL,Charleston-SC,Atlanta-GA,4171,6930,45,259,200107,557487,4432950
DTW,MDW,Detroit-MI,Chicago-IL,11508,18769,137,229,199807,8944948,17529224
LAX,ATL,Los Angeles-CA,Atlanta-GA,11338,12330,90,1946,200506,25522350,4947012
ATL,MDW,Atlanta-GA,Chicago-IL,3740,7504,56,590,199405,3444861,17018756
HOU,DFW,Houston-TX,Dallas-TX,98,132,3,247,200708,5597674,12313304
IAD,EWR,Washington-DC,Newark-NJ,153,155,1,213,200504,10458534,18798114
STL,BUF,St. Louis-MO,Buffalo-NY,36,56,1,674,200301,2743862,1154212
TPA,DFW,Tampa-FL,Dallas-TX,266,354,3,929,199208,2113572,8314270
LAX,DFW,Los Angeles-CA,Dallas-TX,165,242,1,1235,199911,24181874,9703564
RFD,LRD,Rockford-IL,Laredo-TX,0,0,2,1166,200712,350765,230848
ROC,DTW,Rochester-NY,Detroit-MI,3025,7600,76,296,199312,1025489,8711888
AUS,DAL,Austin-TX,Dallas-TX,19079,36990,270,183,199809,1104612,9475022
IAD,TPA,Washington-DC,Tampa-FL,3914,4360,40,810,199102,8369110,2098618
LAS,AUS,Las Vegas-NV,Austin-TX,112,122,1,1090,200703,1838635,1594525
PIT,MDW,Pittsburgh-PA,Chicago-IL,198,648,6,402,199005,2468674,16395048
ATL,TPA,Atlanta-GA,Tampa-FL,65,100,1,406,200708,5267527,2711222
JFK,MIA,New York-NY,Miami-FL,105,163,1,1090,200108,36980058,10240512
OAK,ABI,Oakland-CA,Abilene-TX,102,129,1,1325,200306,4153143,158053
ATL,ORD,Atlanta-GA,Chicago-IL,224,295,1,606,199907,3988728,17655010
RDU,MIA,Raleigh-NC,Miami-FL,0,136,2,700,200910,1125827,11094102
DFW,LRD,Dallas-TX,Laredo-TX,428,484,11,394,200906,12895230,241438
LAS,MDW,Las Vegas-NV,Chicago-IL,6990,10826,62,1521,199908,1217155,17655010
GRI,OMA,Grand Island-NE,Omaha-NE,564,912,48,128,200711,69429,829183
MCO,CAK,Orlando-FL,Akron-OH,2717,3510,30,860,200411,1866597,700587
MSY,ATL,New Orleans-LA,Atlanta-GA,47,138,1,425,200102,1311131,4432950
CMH,MDW,Columbus-OH,Chicago-IL,5731,9638,79,284,199406,1484995,17018756
IAH,AFW,Houston-TX,Dallas-TX,0,0,16,238,200507,5299567,11632814
UIN,MDW,Quincy-IL,Chicago-IL,103,893,47,221,200709,76837,18903872
CSG,MCN,Columbus-GA,Macon-GA,41,50,1,76,200504,288193,227607
ORD,DAY,Chicago-IL,Dayton-OH,1249,1550,31,240,200302,18572324,845508
AUS,ORD,Austin-TX,Chicago-IL,697,1260,10,972,199609,1036319,17287860
SBN,YIP,South Bend-IN,Detroit-MI,0,0,1,148,199812,308160,8944948
HOU,ATL,Houston-TX,Atlanta-GA,5295,7384,52,696,200605,5484883,5119641
ANC,ORD,Anchorage-AK,Chicago-IL,0,0,5,2846,199811,311411,17529224
SYR,ORD,Syracuse-NY,Chicago-IL,1687,3240,30,607,199211,668696,16720340
GPT,DFW,Gulfport-MS,Dallas-TX,3641,5550,111,500,200910,238772,12895230
ATL,ORD,Atlanta-GA,Chicago-IL,9405,17284,116,606,199801,3872031,17529224
AUS,DAL,Austin-TX,Dallas-TX,17743,31598,259,189,200207,1353176,10953156
CVG,EWR,Cincinnati-OH,Newark-NJ,165,175,1,569,200703,2148315,18901167
PHX,ATL,Phoenix-AZ,Atlanta-GA,140,148,1,1587,200403,3723359,4802300
APN,DTW,Alpena-MI,Detroit-MI,264,340,10,198,200203,30845,8972134
ANC,ADQ,Anchorage-AK,Kodiak-AK,0,0,40,252,200711,360908,13074
PIT,BOS,Pittsburgh-PA,Boston-MA,882,1414,10,496,199311,2478989,8260582
BHM,ATL,Birmingham-AL,Atlanta-GA,2666,5535,46,134,199004,958585,3087755
CLT,MDW,Charlotte-NC,Chicago-IL,1893,2800,56,584,200405,1471706,18664180
ORD,DFW,Chicago-IL,Dallas-TX,48685,83494,588,802,199308,16876600,8450926
IAD,BOS,Washington-DC,Boston-MA,1673,2052,19,413,199903,9231820,8550938
IAH,ATL,Houston-TX,Atlanta-GA,5895,9088,64,689,199510,4191632,3548667
IAD,BOS,Washington-DC,Boston-MA,2815,4500,30,413,200711,10626066,9007842
FWA,ORD,Fort Wayne-IN,Chicago-IL,2715,5900,59,157,199012,355024,16395048
MSP,ORD,Minneapolis-MN,Chicago-IL,317,1029,7,334,199601,2760875,17287860
IAD,DTW,Washington-DC,Detroit-MI,104,104,1,383,200101,9854548,8958464
LGA,FNT,New York-NY,Flint-MI,18,44,1,530,200804,37937002,428859
ROC,EWR,Rochester-NY,Newark-NJ,163,256,4,246,200001,1041595,18352743
SEA,EUG,Seattle-WA,Eugene-OR,3531,5846,158,234,200202,6243790,327394
PBI,TPA,West Palm Beach-FL,Tampa-FL,850,5287,29,174,199904,4760522,2278169
CMH,EWR,Columbus-OH,Newark-NJ,3450,6548,50,462,199802,1544395,17341505
BZN,BTM,Bozeman-MT,Butte-MT,156,378,21,65,199512,59293,34564
PHL,ORD,Philadelphia-PA,Chicago-IL,0,0,15,678,200511,11701242,18724160
SAV,ORD,Savannah-GA,Chicago-IL,1305,3675,25,773,199201,266734,16720340
ATL,DAY,Atlanta-GA,Dayton-OH,571,1278,9,432,199004,3087755,844660
CVG,MIA,Cincinnati-OH,Miami-FL,0,0,17,948,200410,2083905,10725356
CLE,ORD,Cleveland-OH,Chicago-IL,252,360,3,316,200703,2099185,18903872
LNK,ORD,Lincoln-NE,Chicago-IL,64,132,2,466,200909,298012,19161134
IAH,MIA,Houston-TX,Miami-FL,7280,13950,93,964,199810,4445918,9383038
DTW,ATL,Detroit-MI,Atlanta-GA,6790,9782,67,594,199406,8761684,3444861
MEM,DFW,Memphis-TN,Dallas-TX,1702,3317,31,432,199708,1145788,9231044
MGM,ATL,Montgomery-AL,Atlanta-GA,1966,5082,77,147,199502,326815,3548667
GTF,HLN,Great Falls-MT,Helena-MT,59,148,1,67,200301,81065,67196
OKC,ORD,Oklahoma City-OK,Chicago-IL,3668,4300,86,693,200106,1107695,18385002
ORD,MIA,Chicago-IL,Miami-FL,0,0,1,1197,200802,19031272,11003504
SEA,JNU,Seattle-WA,Juneau-AK,12875,16660,119,909,199608,5621538,29912
SEA,DFW,Seattle-WA,Dallas-TX,5682,9176,62,1660,199008,5154164,8019250
EAT,RDM,Wenatchee-WA,Bend-OR,33,37,1,222,199502,89775,94869
ROC,BOS,Rochester-NY,Boston-MA,2777,5508,51,343,199807,1020109,8506878
AZO,FNT,Kalamazoo-MI,Flint-MI,16,68,2,105,199311,300140,431755
MSP,MIA,Minneapolis-MN,Miami-FL,62,149,1,1501,199605,2760875,9086872
ATL,MIA,Atlanta-GA,Miami-FL,735,4650,31,595,199405,3444861,8746902
SLC,DFW,Salt Lake City-UT,Dallas-TX,8249,10220,56,988,200406,1030597,11379964
SAT,DFW,San Antonio-TX,Dallas-TX,16893,24638,85,247,199207,1462319,8314270
LFT,DFW,Lafayette-LA,Dallas-TX,1212,2640,88,351,199810,233598,9475022
ORD,EWR,Chicago-IL,Newark-NJ,3288,4307,30,719,199203,16720340,16930924
BHM,ATL,Birmingham-AL,Atlanta-GA,221,252,1,134,200507,1090441,4947012
SEA,JNU,Seattle-WA,Juneau-AK,452,688,4,909,200509,6404776,30872
PIT,ITH,Pittsburgh-PA,Ithaca-NY,3873,6565,65,239,199607,2447532,97215
BDL,ORD,Hartford-CT,Chicago-IL,4391,7191,51,783,200004,1150915,18235464
DSM,ATL,Des Moines-IA,Atlanta-GA,2187,3850,77,743,200109,490191,4432950
MDT,ATL,Harrisburg-PA,Atlanta-GA,3650,5750,115,619,200309,516171,4673146
IAH,ORD,Houston-TX,Chicago-IL,0,50,1,925,200912,5867489,19161134
