Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
IAH,MIA,Houston-TX,Miami-FL,7834,10044,81,964,200501,5299567,10886318
CVG,ORD,Cincinnati-OH,Chicago-IL,1250,1400,35,264,200505,2102422,18724160
ORD,DTW,Chicago-IL,Detroit-MI,5167,9769,34,235,199604,17287860,8912962
SFO,RNO,San Francisco-CA,Reno-NV,601,720,24,192,200706,8404372,410616
DTW,ORD,Detroit-MI,Chicago-IL,11794,15330,105,235,199405,8761684,17018756
SAN,AUS,San Diego-CA,Austin-TX,7100,7809,57,1164,200803,3019274,1654100
AMA,DFW,Amarillo-TX,Dallas-TX,8390,10350,207,313,200612,239878,11998822
ORD,BOS,Chicago-IL,Boston-MA,255,432,3,867,199910,17655010,8550938
ORD,EWR,Chicago-IL,Newark-NJ,5379,7192,58,719,200907,19161134,19069796
BWI,MDW,Baltimore-MD,Chicago-IL,7235,9150,75,611,199401,2452318,17018756
BOS,DTW,Boston-MA,Detroit-MI,4046,4960,40,632,200611,8946954,8969084
GSP,ATL,Greenville-SC,Atlanta-GA,9865,16632,108,153,199906,530422,3988728
ATL,BOS,Atlanta-GA,Boston-MA,7615,11329,38,946,199909,3988728,8550938
ROA,ATL,Roanoke-VA,Atlanta-GA,3569,6030,201,357,199805,277424,3872031
LAS,MDW,Las Vegas-NV,Chicago-IL,373,1236,7,1521,199905,1217155,17655010
JFK,AUS,New York-NY,Austin-TX,5048,6200,62,1522,200707,37802334,1594525
ATL,MIA,Atlanta-GA,Miami-FL,0,0,4,595,200302,4673146,10561342
CMH,ORD,Columbus-OH,Chicago-IL,938,1944,18,296,199709,1525094,17405264
STL,DTW,St. Louis-MO,Detroit-MI,5620,6500,65,440,200408,2759153,8996622
HOU,AUS,Houston-TX,Austin-TX,1786,3288,24,152,200306,5084017,1382693
TUS,MDW,Tucson-AZ,Chicago-IL,213,274,2,1440,200508,948965,18724160
GBD,HYS,Great Bend-KS,Hays-KS,150,475,25,41,200308,27777,27302
PHL,ORD,Philadelphia-PA,Chicago-IL,12198,15980,85,678,199209,10934282,16720340
DTW,MDW,Detroit-MI,Chicago-IL,1386,2562,21,229,199903,8962394,17655010
PHL,ERI,Philadelphia-PA,Erie-PA,2826,3550,71,300,200803,11880992,279647
DFW,ORD,Dallas-TX,Chicago-IL,7579,11227,103,802,199706,9231044,17405264
CMH,TPA,Columbus-OH,Tampa-FL,80,122,1,829,200007,1619514,2404273
MCO,MIA,Orlando-FL,Miami-FL,28597,34592,184,193,200812,2060968,11003504
PHL,BOS,Philadelphia-PA,Boston-MA,1750,5814,171,280,199401,10988706,8293684
ORD,CAK,Chicago-IL,Akron-OH,88,118,1,344,199105,16550288,663958
MKE,ORD,Milwaukee-WI,Chicago-IL,1246,2050,41,67,199807,1459602,17529224
IAD,MIA,Washington-DC,Miami-FL,5366,7168,56,921,199102,8369110,8312530
YIP,LRD,Detroit-MI,Laredo-TX,0,0,1,1353,200502,8988796,220968
ANC,ADQ,Anchorage-AK,Kodiak-AK,463,1584,28,252,199709,305279,14719
ANC,JNU,Anchorage-AK,Juneau-AK,5442,7616,56,571,199007,267734,27034
JFK,DTW,New York-NY,Detroit-MI,4911,8555,59,508,199101,33749684,8578382
CMI,PIA,Champaign-IL,Peoria-IL,516,1050,21,86,199105,203624,361193
MCI,DTW,Kansas City-MO,Detroit-MI,55,74,1,629,200407,1935840,8996622
MCI,ATL,Kansas City-MO,Atlanta-GA,3973,4800,48,692,200601,1984954,5119641
SAT,ATL,San Antonio-TX,Atlanta-GA,137,287,1,874,200012,1719262,4281905
CLT,TPA,Charlotte-NC,Tampa-FL,6080,7424,58,508,199405,1108977,2154044
FLL,EWR,Fort Lauderdale-FL,Newark-NJ,4421,5831,49,1065,199003,4074690,16868983
ACY,BOS,Atlantic City-NJ,Boston-MA,650,1071,9,274,199011,225151,8269386
IAD,DTW,Washington-DC,Detroit-MI,1332,3161,29,383,200001,9642062,8914942
MEM,OMA,Memphis-TN,Omaha-NE,59,78,1,538,199605,1137519,728169
ATL,DFW,Atlanta-GA,Dallas-TX,23112,27862,93,732,199612,3652439,8994450
LEX,DFW,Lexington-KY,Dallas-TX,40,50,1,785,200806,464042,12602170
PHX,EWR,Phoenix-AZ,Newark-NJ,252,366,2,2133,200102,3388445,18490029
BNA,DFW,Nashville-TN,Dallas-TX,24549,30232,216,631,200906,1582264,12895230
MSP,BOS,Minneapolis-MN,Boston-MA,8854,16808,88,1124,199812,2830434,8506878
ATL,MIA,Atlanta-GA,Miami-FL,6595,7840,49,595,200912,5475213,11094102
SLC,DFW,Salt Lake City-UT,Dallas-TX,235,300,2,988,200506,1044845,11632814
FNT,ATL,Flint-MI,Atlanta-GA,7863,10138,74,644,200802,428859,5385586
CLE,BUF,Cleveland-OH,Buffalo-NY,1432,4234,29,192,199009,2103367,1190154
JAX,ATL,Jacksonville-FL,Atlanta-GA,8308,15982,131,270,199506,1000893,3548667
STL,TUL,St. Louis-MO,Tulsa-OK,106,136,2,351,199505,2634959,798686
RDU,EWR,Raleigh-NC,Newark-NJ,5951,6800,136,416,200703,1045871,18901167
CVG,ATL,Cincinnati-OH,Atlanta-GA,5878,8520,60,373,199109,1870265,3163883
GRB,DTW,Green Bay-WI,Detroit-MI,3785,4750,38,288,200610,298302,8969084
IAH,ABI,Houston-TX,Abilene-TX,431,884,26,307,200504,5299567,158713
BDL,BOS,Hartford-CT,Boston-MA,247,493,2,91,200303,1173575,8916374
SAN,BOS,San Diego-CA,Boston-MA,1082,2288,13,2588,200212,2901235,8918022
IND,DFW,Indianapolis-IN,Dallas-TX,0,0,1,762,200406,1622935,11379964
PIT,EWR,Pittsburgh-PA,Newark-NJ,46,108,1,319,199005,2468674,16868983
PHX,TOL,Phoenix-AZ,Toledo-OH,0,0,1,1640,200511,3884588,673162
FLL,BUF,Fort Lauderdale-FL,Buffalo-NY,40,173,1,1166,200311,5280671,1154212
ATL,TPA,Atlanta-GA,Tampa-FL,11798,16414,55,406,200004,4281905,2404273
PHL,BUF,Philadelphia-PA,Buffalo-NY,927,1240,10,279,200704,11825356,1125965
BNA,DFW,Nashville-TN,Dallas-TX,9527,11446,59,631,199108,1067021,8182938
LEX,ATL,Lexington-KY,Atlanta-GA,10674,19734,143,303,199312,364279,3339551
JFK,MIA,New York-NY,Miami-FL,42,425,1,1090,200104,36980058,10240512
SYR,ORD,Syracuse-NY,Chicago-IL,54,66,1,607,200908,646084,19161134
MSY,ATL,New Orleans-LA,Atlanta-GA,7345,11968,114,425,199810,1285396,3872031
FLL,TPA,Fort Lauderdale-FL,Tampa-FL,38,148,1,197,199608,4543436,2195269
PNS,DFW,Pensacola-FL,Dallas-TX,1324,3047,29,604,199312,363513,8450926
HOU,ATL,Houston-TX,Atlanta-GA,16801,20709,176,696,200308,5084017,4673146
PHX,DFW,Phoenix-AZ,Dallas-TX,78,148,1,868,200807,4287323,12602170
LRD,TOL,Laredo-TX,Toledo-OH,0,0,1,1312,200606,225985,673647
ATL,ORD,Atlanta-GA,Chicago-IL,0,0,4,606,200709,5267527,18903872
PIA,ORD,Peoria-IL,Chicago-IL,32,37,1,130,200503,367334,18724160
EVV,ORD,Evansville-IN,Chicago-IL,265,340,10,273,199511,332740,17155070
ANC,TOL,Anchorage-AK,Toledo-OH,0,0,3,3003,200512,351851,673162
EWR,MIA,Newark-NJ,Miami-FL,1184,1240,10,1086,200908,19069796,11094102
EVV,ATL,Evansville-IN,Atlanta-GA,2159,4140,138,350,200009,342992,4281905
STL,ORD,St. Louis-MO,Chicago-IL,0,0,1,258,200212,2733818,18490270
MCO,ALB,Orlando-FL,Albany-NY,829,1233,9,1073,200406,1866597,843928
ORD,BOS,Chicago-IL,Boston-MA,5945,8610,30,867,199506,17155070,8357434
RDU,EWR,Raleigh-NC,Newark-NJ,245,272,2,416,200607,998979,18825633
LEX,MIA,Lexington-KY,Miami-FL,119,120,1,881,200409,432055,10725356
LAX,AUS,Los Angeles-CA,Austin-TX,2250,4345,31,1238,199403,23179000,964803
RDU,ATL,Raleigh-NC,Atlanta-GA,14816,17750,125,356,200802,1090408,5385586
EWR,BUF,Newark-NJ,Buffalo-NY,50,104,1,282,200309,18671320,1154212
MEM,DFW,Memphis-TN,Dallas-TX,57,148,1,432,200909,1304926,12895230
TVC,DTW,Traverse City-MI,Detroit-MI,6357,8700,87,207,200408,138922,8996622
SFO,ATL,San Francisco-CA,Atlanta-GA,4778,5712,28,2139,200210,8331356,4555490
MCO,MDW,Orlando-FL,Chicago-IL,2998,4650,31,989,199504,1389986,17155070
SPI,DEC,Springfield-IL,Decatur-IL,5,128,2,43,199405,202326,116569
DTW,PIA,Detroit-MI,Peoria-IL,1773,2700,54,346,200908,8806874,375865
BOS,EWR,Boston-MA,Newark-NJ,1272,2912,91,200,200206,8918022,18590085
LRD,YIP,Laredo-TX,Detroit-MI,0,0,1,1353,200612,225985,8969084
MEM,DFW,Memphis-TN,Dallas-TX,7580,12528,144,432,200108,1216654,10709246
ATL,DAY,Atlanta-GA,Dayton-OH,0,0,17,432,200504,4947012,843575
EWR,AFW,Newark-NJ,Dallas-TX,0,0,17,1383,200711,18901167,12313304
ORD,PIA,Chicago-IL,Peoria-IL,177,352,8,130,200412,18664180,366024
ATL,MIA,Atlanta-GA,Miami-FL,7405,10360,70,595,199112,3163883,8312530
MCO,EWR,Orlando-FL,Newark-NJ,911,1998,19,938,199010,1239115,16868983
CVG,ORD,Cincinnati-OH,Chicago-IL,2357,2940,30,264,199210,1888933,16720340
SLC,EWR,Salt Lake City-UT,Newark-NJ,188,188,1,1968,199208,811613,16930924
AGS,ATL,Augusta-GA,Atlanta-GA,553,900,30,143,199708,477413,3756986
DTW,MIA,Detroit-MI,Miami-FL,3294,4140,30,1145,200107,8958464,10240512
BWG,PIA,Bowling Green-KY,Peoria-IL,115,173,1,310,200212,106548,365454
BWI,MIA,Baltimore-MD,Miami-FL,1920,2328,16,946,199602,2468142,9086872
MSY,ATL,New Orleans-LA,Atlanta-GA,644,870,6,425,199501,1289805,3548667
MKE,DTW,Milwaukee-WI,Detroit-MI,429,3266,23,238,199110,1444492,8578382
ELP,AUS,El Paso-TX,Austin-TX,7961,12604,92,525,200010,680942,1265715
LAX,ATL,Los Angeles-CA,Atlanta-GA,15536,17384,61,1946,200608,25427320,5119641
ICT,ORD,Wichita-KS,Chicago-IL,204,480,4,588,200810,603205,19031272
MHT,ATL,Manchester-NH,Atlanta-GA,5421,8520,60,952,200201,390921,4555490
IAH,ORD,Houston-TX,Chicago-IL,111,147,1,925,199610,4268132,17287860
ATL,EWR,Atlanta-GA,Newark-NJ,5039,5508,27,745,199805,3872031,17341505
DTW,ATL,Detroit-MI,Atlanta-GA,147,149,1,594,199508,8837982,3548667
LIT,DAL,Little Rock-AR,Dallas-TX,4845,8180,67,296,199108,540243,8182938
STL,OMA,St. Louis-MO,Omaha-NE,1432,2196,18,342,199803,2655631,742096
MCO,BOS,Orlando-FL,Boston-MA,4075,4492,31,1121,199408,1363774,8293684
FLL,EWR,Fort Lauderdale-FL,Newark-NJ,5929,7127,44,1065,200206,5212602,18590085
PIT,EWR,Pittsburgh-PA,Newark-NJ,344,404,4,319,199512,2460192,17130692
DTW,MDW,Detroit-MI,Chicago-IL,237,745,5,229,199703,8934802,17405264
JFK,ORD,New York-NY,Chicago-IL,0,0,1,740,199210,33861848,16720340
BRD,BJI,Brainerd-MN,Bemidji-MN,0,2,2,86,200509,88396,42653
MIA,EWR,Miami-FL,Newark-NJ,7252,8355,60,1086,199904,9521044,17431724
LGA,MDW,New York-NY,Chicago-IL,38068,49185,297,725,200508,37596228,18724160
MSY,EWR,New Orleans-LA,Newark-NJ,2662,3224,31,1167,199703,1286268,17264316
MSP,MDW,Minneapolis-MN,Chicago-IL,247,298,2,349,200112,3024111,18385002
MCO,DFW,Orlando-FL,Dallas-TX,4725,7137,61,984,200505,1939766,11632814
MCO,ORD,Orlando-FL,Chicago-IL,3692,4263,29,1005,199112,1274721,16550288
JFK,MIA,New York-NY,Miami-FL,27974,32804,123,1090,200507,37596228,10886318
LGA,MIA,New York-NY,Miami-FL,9480,11954,86,1097,199604,34380072,9086872
GCC,CPR,Gillette-WY,Casper-WY,0,0,14,110,200602,38487,70259
CLE,DAY,Cleveland-OH,Dayton-OH,1012,2033,107,162,199612,2130821,860650
SAN,DTW,San Diego-CA,Detroit-MI,7037,10560,74,1957,199203,2601147,8653794
JHW,YIP,Jamestown-NY,Detroit-MI,0,0,1,219,200503,134998,8988796
SLC,RNO,Salt Lake City-UT,Reno-NV,10545,12400,248,422,200407,1030597,385049
CLT,ATL,Charlotte-NC,Atlanta-GA,0,0,2,227,200711,1650974,5267527
IAD,DTW,Washington-DC,Detroit-MI,3394,8100,81,383,199901,9231820,8962394
MKE,ORD,Milwaukee-WI,Chicago-IL,4154,5150,103,67,200610,1540301,18797710
CLT,DFW,Charlotte-NC,Dallas-TX,380,709,5,937,199307,1086132,8450926
PHX,TUS,Phoenix-AZ,Tucson-AZ,0,0,19,110,200704,4175595,996593
JAN,MIA,Jackson-MS,Miami-FL,98,188,1,743,199304,459078,8572430
ATL,TPA,Atlanta-GA,Tampa-FL,2127,3104,32,406,199012,3087755,2075572
JFK,ATL,New York-NY,Atlanta-GA,89,142,1,760,200507,37596228,4947012
MSY,ORD,New Orleans-LA,Chicago-IL,249,432,4,837,199201,1277629,16720340
SJC,DTW,San Jose-CA,Detroit-MI,961,2250,15,2063,199809,1690832,8944948
TPA,MIA,Tampa-FL,Miami-FL,0,0,0,204,200905,2747272,11094102
LAS,ATL,Las Vegas-NV,Atlanta-GA,24245,26505,93,1747,200510,1708846,4947012
DHN,ATL,Dothan-AL,Atlanta-GA,30,50,1,171,199910,126871,3988728
MSP,DFW,Minneapolis-MN,Dallas-TX,9267,15052,106,852,199002,2548237,8019250
SFO,ORD,San Francisco-CA,Chicago-IL,6049,8266,48,1846,199411,7666396,17018756
MEM,OMA,Memphis-TN,Omaha-NE,2866,3848,26,538,200905,1304926,849517
MDW,DET,Chicago-IL,Detroit-MI,4133,6716,55,248,199302,16876600,8711888
LBB,DAL,Lubbock-TX,Dallas-TX,10245,14640,120,293,199610,238253,8994450
RDD,ACV,Redding-CA,Eureka-CA,1849,4244,56,101,200904,181099,129623
ATL,AGS,Atlanta-GA,Augusta-GA,15002,27599,200,143,199404,3444861,469218
OAK,RNO,Oakland-CA,Reno-NV,0,0,20,180,200608,4162783,402383
LAN,DTW,Lansing-MI,Detroit-MI,2466,3700,37,74,199410,444066,8761684
VLD,ATL,Valdosta-GA,Atlanta-GA,2714,5310,177,208,200010,119741,4281905
MSP,MIA,Minneapolis-MN,Miami-FL,4575,5476,37,1501,200202,3053303,10425204
GPT,ATL,Gulfport-MS,Atlanta-GA,5437,7250,145,352,200506,256655,4947012
SLC,DFW,Salt Lake City-UT,Dallas-TX,2032,5764,32,988,199509,867700,8787062
CMH,EWR,Columbus-OH,Newark-NJ,4183,5928,52,462,200603,1737170,18825633
FLL,AUS,Fort Lauderdale-FL,Austin-TX,143,148,1,1105,200604,5466743,1528958
DTW,BUF,Detroit-MI,Buffalo-NY,708,1430,13,240,200011,8914942,1169159
STL,EWR,St. Louis-MO,Newark-NJ,44,104,1,872,199701,2651494,17264316
PDX,DTW,Portland-OR,Detroit-MI,27,184,1,1953,199101,1578432,8578382
JNU,JNU,Juneau-AK,Juneau-AK,5,6,1,0,200210,30717,30717
ATL,EWR,Atlanta-GA,Newark-NJ,1173,1639,11,745,199603,3652439,17190036
CSG,ATL,Columbus-GA,Atlanta-GA,600,3550,25,83,199301,276628,3339551
BOS,ORD,Boston-MA,Chicago-IL,112,800,2,867,199003,8269386,16395048
MCO,MDW,Orlando-FL,Chicago-IL,5891,10752,84,989,199202,1303224,16720340
MCO,AUS,Orlando-FL,Austin-TX,2810,3699,27,995,200110,1708955,1324426
ROC,BUF,Rochester-NY,Buffalo-NY,116,244,2,55,200509,1033470,1139328
JFK,MIA,New York-NY,Miami-FL,66,128,1,1090,199312,34026518,8572430
DTW,EWR,Detroit-MI,Newark-NJ,1059,2688,21,487,199706,8934802,17264316
FLL,BUF,Fort Lauderdale-FL,Buffalo-NY,74,150,1,1166,200711,5465183,1125965
OAK,AFW,Oakland-CA,Dallas-TX,0,0,17,1439,200906,4317853,12895230
BWI,ATL,Baltimore-MD,Atlanta-GA,2167,2929,29,576,199704,2474658,3756986
MSY,ATL,New Orleans-LA,Atlanta-GA,122,204,1,425,199406,1286646,3444861
CMH,TPA,Columbus-OH,Tampa-FL,304,366,3,829,200101,1642112,2442189
ORD,PIA,Chicago-IL,Peoria-IL,3692,4922,107,130,199706,17405264,365090
TUL,DFW,Tulsa-OK,Dallas-TX,5617,6204,33,237,200806,916037,12602170
ATL,BOS,Atlanta-GA,Boston-MA,7515,11234,46,946,199811,3872031,8506878
PIT,ORD,Pittsburgh-PA,Chicago-IL,2204,5408,52,412,200103,2418223,18385002
CLT,DFW,Charlotte-NC,Dallas-TX,1666,2880,20,937,199903,1255975,9703564
CVG,TUL,Cincinnati-OH,Tulsa-OK,1885,3050,61,646,200501,2102422,881652
OGG,ITO,Kahului-HI,Hilo-HI,144,226,2,121,199109,104889,126684
PHL,BUF,Philadelphia-PA,Buffalo-NY,0,0,16,279,200511,11701242,1139328
CHS,ATL,Charleston-SC,Atlanta-GA,10098,15194,107,259,200908,659191,5475213
CMI,ORD,Champaign-IL,Chicago-IL,61,74,2,135,200403,216757,18664180
FWA,RNO,Fort Wayne-IN,Reno-NV,129,130,1,1819,200306,398574,374743
SAN,AUS,San Diego-CA,Austin-TX,365,411,3,1164,200704,2975656,1594525
PHL,ABY,Philadelphia-PA,Albany-GA,0,0,18,763,200710,11825356,163646
DTW,BUF,Detroit-MI,Buffalo-NY,1623,2530,23,240,200306,8985512,1154212
TUL,DFW,Tulsa-OK,Dallas-TX,4178,6360,212,237,199807,831724,9475022
YKM,EKO,Yakima-WA,Elko-NV,83,124,1,462,200110,222806,46622
BGR,BOS,Bangor-ME,Boston-MA,4533,8584,58,201,199109,147471,8227986
GSO,ORD,Greensboro-NC,Chicago-IL,406,648,6,590,199510,577452,17155070
HSV,ATL,Huntsville-AL,Atlanta-GA,104,109,1,151,199204,312003,3245141
EWR,DTW,Newark-NJ,Detroit-MI,2190,6585,46,487,199112,16874842,8578382
IAD,EWR,Washington-DC,Newark-NJ,81,108,1,213,199312,8575206,17013259
ORD,DTW,Chicago-IL,Detroit-MI,4314,5292,36,235,199606,17287860,8912962
EWR,TPA,Newark-NJ,Tampa-FL,6164,7984,56,998,199206,16930924,2113572
TPA,MDW,Tampa-FL,Chicago-IL,4371,6850,50,997,200003,2404273,18235464
DTW,EWR,Detroit-MI,Newark-NJ,38,124,1,487,200702,8913164,18901167
DTW,MDW,Detroit-MI,Chicago-IL,628,1344,12,229,199409,8761684,17018756
DTW,CAK,Detroit-MI,Akron-OH,3803,5550,111,133,200905,8806874,699935
PHL,TPA,Philadelphia-PA,Tampa-FL,22,108,1,920,199809,11020546,2254405
EWR,ATL,Newark-NJ,Atlanta-GA,30719,40044,282,745,200105,18490029,4432950
FWA,ORD,Fort Wayne-IN,Chicago-IL,1472,3328,52,157,199602,366208,17287860
SAN,ORD,San Diego-CA,Chicago-IL,12344,19737,153,1723,200201,2901235,18490270
MEI,DAL,Meridian-MS,Dallas-TX,0,0,3,474,200802,105851,12602170
RST,ORD,Rochester-MN,Chicago-IL,3777,10384,88,268,199112,144991,16550288
PHL,ORD,Philadelphia-PA,Chicago-IL,3385,7632,53,678,199904,11042574,17655010
DTW,FNT,Detroit-MI,Flint-MI,7106,10400,104,56,199707,8934802,435312
OKC,TUL,Oklahoma City-OK,Tulsa-OK,0,0,3,111,200612,1174737,892635
BOS,OMA,Boston-MA,Omaha-NE,137,140,1,1282,200706,9007842,829183
CLT,MIA,Charlotte-NC,Miami-FL,458,700,14,650,200501,1519448,10886318
IND,TOL,Indianapolis-IN,Toledo-OH,0,0,1,183,199805,1438091,651021
CVG,DTW,Cincinnati-OH,Detroit-MI,2527,5670,31,229,200212,2050030,8972134
MEM,TPA,Memphis-TN,Tampa-FL,0,0,9,656,200312,1238075,2522780
PHX,RNO,Phoenix-AZ,Reno-NV,4267,5480,40,601,200605,4046571,402383
PHX,AUS,Phoenix-AZ,Austin-TX,2946,3538,29,868,199801,2930726,1104612
DTW,ORD,Detroit-MI,Chicago-IL,2537,4096,32,235,199207,8653794,16720340
SAN,ORD,San Diego-CA,Chicago-IL,19371,20672,152,1723,200608,2947222,18797710
LAX,TUS,Los Angeles-CA,Tucson-AZ,3113,4588,31,451,199001,22585772,668242
DTW,ORD,Detroit-MI,Chicago-IL,3344,5805,27,235,199001,8503650,16395048
CVG,EWR,Cincinnati-OH,Newark-NJ,1813,2294,62,569,200806,2158643,18968501
SPS,DFW,Wichita Falls-TX,Dallas-TX,914,3600,120,113,199808,147313,9475022
CRP,ABI,Corpus Christi-TX,Abilene-TX,60,64,1,345,199612,402469,152535
SAT,ORD,San Antonio-TX,Chicago-IL,2379,2760,23,1041,200510,1878120,18724160
FLL,DFW,Fort Lauderdale-FL,Dallas-TX,130,252,1,1119,199711,4623697,9231044
ABY,BFM,Albany-GA,Mobile-AL,0,0,19,238,200311,161185,397707
MSY,DAL,New Orleans-LA,Dallas-TX,35,100,2,437,200912,1189981,12895230
ORD,DTW,Chicago-IL,Detroit-MI,1376,2009,7,235,199608,17287860,8912962
ATL,DFW,Atlanta-GA,Dallas-TX,0,0,8,732,199712,3756986,9231044
TUS,EWR,Tucson-AZ,Newark-NJ,112,157,1,2116,200808,1009832,18968501
CLT,DTW,Charlotte-NC,Detroit-MI,3915,7182,57,500,200108,1375381,8958464
ATL,TPA,Atlanta-GA,Tampa-FL,355,408,2,406,200310,4673146,2522780
TPA,ATL,Tampa-FL,Atlanta-GA,54075,58886,234,406,200005,2404273,4281905
CMH,DFW,Columbus-OH,Dallas-TX,651,1232,28,927,200204,1659344,10953156
MDW,ATL,Chicago-IL,Atlanta-GA,8043,12204,108,590,199512,17155070,3548667
ATL,MIA,Atlanta-GA,Miami-FL,9761,12036,59,595,199308,3339551,8572430
BWI,DFW,Baltimore-MD,Dallas-TX,1550,3103,29,1217,199101,2410834,8182938
CLE,MIA,Cleveland-OH,Miami-FL,1934,3770,29,1080,199208,2122597,8451688
EWR,ATL,Newark-NJ,Atlanta-GA,230,257,1,745,199411,17072218,3444861
SHV,YIP,Shreveport-LA,Detroit-MI,0,0,1,880,199912,360022,8962394
MDW,EWR,Chicago-IL,Newark-NJ,178,247,1,711,200409,18664180,18747431
CVG,ATL,Cincinnati-OH,Atlanta-GA,10499,15336,108,373,200006,2014665,4281905
MCO,MIA,Orlando-FL,Miami-FL,711,3600,18,193,199603,1422502,9086872
XNA,ATL,Fayetteville-AR,Atlanta-GA,4925,7420,149,589,200702,444133,5267527
CLT,EWR,Charlotte-NC,Newark-NJ,1044,1398,11,528,199607,1164160,17190036
DTW,MIA,Detroit-MI,Miami-FL,108,190,1,1145,199608,8912962,9086872
MEM,CWA,Memphis-TN,Wausau-WI,0,0,17,672,200611,1280666,128834
STL,DTW,St. Louis-MO,Detroit-MI,2827,3650,25,440,199106,2595543,8578382
PNS,DFW,Pensacola-FL,Dallas-TX,12,150,1,604,199610,383139,8994450
LIT,DFW,Little Rock-AR,Dallas-TX,1841,2586,21,304,200002,612149,10392376
CAE,DTW,Columbia-SC,Detroit-MI,2886,4058,91,583,200406,685098,8996622
HNL,ITO,Honolulu-HI,Hilo-HI,0,0,1,216,200212,882628,153170
ORD,BOS,Chicago-IL,Boston-MA,6282,11931,123,867,200001,18235464,8805222
CVG,AUS,Cincinnati-OH,Austin-TX,1607,1847,37,958,200602,2122711,1528958
IAD,EWR,Washington-DC,Newark-NJ,1236,4704,32,213,199111,8369110,16874842
ROA,DTW,Roanoke-VA,Detroit-MI,1586,2074,61,382,200504,292054,8988796
STL,DFW,St. Louis-MO,Dallas-TX,1283,2596,22,551,199309,2616153,8450926
DFW,AUS,Dallas-TX,Austin-TX,2443,6848,64,183,199010,8019250,850619
SEA,BOS,Seattle-WA,Boston-MA,3136,4650,31,2496,199810,5831556,8506878
MCO,DTW,Orlando-FL,Detroit-MI,1842,2128,19,957,199110,1274721,8578382
RDU,YIP,Raleigh-NC,Detroit-MI,0,0,2,508,200506,953157,8988796
BUF,BOS,Buffalo-NY,Boston-MA,2558,3400,68,396,200902,1123804,9177360
TUL,DFW,Tulsa-OK,Dallas-TX,111,205,1,237,199110,772997,8182938
DFW,ABI,Dallas-TX,Abilene-TX,28,37,1,158,200412,11379964,158571
SHV,DFW,Shreveport-LA,Dallas-TX,6242,8946,63,190,199210,357812,8314270
LNK,ORD,Lincoln-NE,Chicago-IL,416,1266,10,466,199404,241474,17018756
IAH,BOS,Houston-TX,Boston-MA,4760,7424,58,1597,199709,4351339,8460622
BUF,ATL,Buffalo-NY,Atlanta-GA,0,0,1,712,200301,1154212,4673146
PVD,DFW,Providence-RI,Dallas-TX,2583,3536,26,1529,200602,1603830,11998822
SYR,DTW,Syracuse-NY,Detroit-MI,326,1250,10,374,200202,648854,8972134
GRB,ORD,Green Bay-WI,Chicago-IL,1072,1540,35,174,200406,294375,18664180
PBI,EWR,West Palm Beach-FL,Newark-NJ,3523,4619,31,1024,199905,4760522,17431724
SAT,DFW,San Antonio-TX,Dallas-TX,7263,15370,53,247,199012,1410627,8019250
SJC,FAT,San Jose-CA,Fresno-CA,0,0,0,129,199801,1690832,755051
SAV,ATL,Savannah-GA,Atlanta-GA,9709,12636,108,215,200706,329518,5267527
LEX,ATL,Lexington-KY,Atlanta-GA,8131,10100,202,303,200912,470849,5475213
BGR,BOS,Bangor-ME,Boston-MA,2186,7810,55,201,199011,146988,8269386
SLC,CPR,Salt Lake City-UT,Casper-WY,1313,2500,50,320,200902,1130293,74508
MDT,ORD,Harrisburg-PA,Chicago-IL,191,200,4,594,200810,533802,19031272
BOS,DFW,Boston-MA,Dallas-TX,16237,30587,227,1562,199911,8550938,9703564
CLT,ORD,Charlotte-NC,Chicago-IL,943,1430,13,599,199711,1194105,17405264
STL,DTW,St. Louis-MO,Detroit-MI,733,1220,10,440,199511,2634959,8837982
DTW,MDW,Detroit-MI,Chicago-IL,5405,9333,75,229,199711,8934802,17405264
LAS,DFW,Las Vegas-NV,Dallas-TX,131,131,1,1055,200201,1515571,10953156
LAX,ORD,Los Angeles-CA,Chicago-IL,133,224,1,1744,199001,22585772,16395048
IAH,MIA,Houston-TX,Miami-FL,5061,9514,71,964,200301,5084017,10561342
ALO,ALB,Waterloo-IA,Albany-NY,77,122,1,946,200311,161540,839741
ORD,BUF,Chicago-IL,Buffalo-NY,6175,10355,95,473,199705,17405264,1162332
LAS,AUS,Las Vegas-NV,Austin-TX,5201,7809,57,1090,200612,1778129,1528958
BOS,TUL,Boston-MA,Tulsa-OK,121,139,1,1394,199408,8293684,794748
MSP,ATL,Minneapolis-MN,Atlanta-GA,108,110,1,906,200601,3167666,5119641
MSP,TUL,Minneapolis-MN,Tulsa-OK,2529,4012,86,616,200403,3106569,877172
STL,MDW,St. Louis-MO,Chicago-IL,26817,50279,367,251,200101,2719279,18385002
CMH,BOS,Columbus-OH,Boston-MA,593,2266,22,640,199401,1484995,8293684
ORD,DTW,Chicago-IL,Detroit-MI,8468,9768,66,235,200009,18235464,8914942
PIT,DFW,Pittsburgh-PA,Dallas-TX,1784,2520,21,1068,200104,2418223,10709246
HOU,AUS,Houston-TX,Austin-TX,7519,11956,98,148,200411,5190444,1418999
MKE,DAY,Milwaukee-WI,Dayton-OH,28,32,1,284,200402,1533932,845594
