Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
ISO,ATL,Kinston-NC,Atlanta-GA,1792,2730,62,406,200601,57053,5119641
BMI,ORD,Bloomington-IL,Chicago-IL,17,64,1,116,199203,133198,16720340
DFW,ABI,Dallas-TX,Abilene-TX,4417,8024,236,158,199810,9475022,153457
ATL,ORD,Atlanta-GA,Chicago-IL,0,0,0,606,200908,5475213,19161134
OAK,AFW,Oakland-CA,Dallas-TX,0,0,1,1439,200804,4260236,12602170
ATL,ABY,Atlanta-GA,Albany-GA,65,132,2,146,200302,4673146,161185
DFW,ORD,Dallas-TX,Chicago-IL,49381,70309,517,802,200509,11632814,18724160
BPT,DFW,Beaumont-TX,Dallas-TX,650,986,29,270,199309,372811,8450926
PIT,ELM,Pittsburgh-PA,Elmira-NY,80,126,1,208,200101,2418223,90673
FAT,RNO,Fresno-CA,Reno-NV,53,107,1,188,199603,743479,301240
ILG,MWA,Wilmington-DE,Marion-IL,114,148,1,736,200409,5822876,63064
ATW,ORD,Appleton-WI,Chicago-IL,79,100,2,160,199302,181552,16876600
CVG,TPA,Cincinnati-OH,Tampa-FL,592,732,4,773,200403,2083905,2578104
FLL,BOS,Fort Lauderdale-FL,Boston-MA,56,143,1,1237,200805,5501752,9089410
ACY,BOS,Atlantic City-NJ,Boston-MA,2959,3687,31,274,199710,236224,8460622
MCI,DTW,Kansas City-MO,Detroit-MI,1154,1400,14,629,199910,1815318,8962394
ILN,ORD,Wilmington-OH,Chicago-IL,0,0,27,272,200501,42063,18724160
MSY,MCE,New Orleans-LA,Merced-CA,0,120,1,1807,200308,1312039,228993
ISN,MOT,Williston-ND,Minot-ND,0,0,4,109,200903,20451,64412
CHA,DFW,Chattanooga-TN,Dallas-TX,974,1232,28,695,200712,515810,12313304
MSY,TPA,New Orleans-LA,Tampa-FL,50,50,1,487,200007,1315616,2404273
MSY,EWR,New Orleans-LA,Newark-NJ,4972,7896,56,1167,199902,1284282,17431724
LCK,EWR,Columbus-OH,Newark-NJ,0,0,4,467,200405,1696238,18747431
FLL,BUF,Fort Lauderdale-FL,Buffalo-NY,42,68,1,1166,200612,5466743,1130913
SPS,DFW,Wichita Falls-TX,Dallas-TX,34,44,1,113,200708,148238,12313304
TPA,ALB,Tampa-FL,Albany-NY,323,411,3,1130,200807,2730007,854301
MDW,BOS,Chicago-IL,Boston-MA,4217,7500,61,861,199007,16395048,8269386
RNO,TOL,Reno-NV,Toledo-OH,115,130,1,1885,200805,416657,673345
SJC,DFW,San Jose-CA,Dallas-TX,24679,29376,216,1438,200608,1754557,11998822
BWI,DAY,Baltimore-MD,Dayton-OH,1002,2916,27,406,199108,2410834,850946
ACT,DFW,Waco-TX,Dallas-TX,24,50,1,89,200801,230849,12602170
CLE,ORD,Cleveland-OH,Chicago-IL,62,298,1,316,199910,2117837,17655010
ROC,ATL,Rochester-NY,Atlanta-GA,0,0,0,749,200307,1039674,4673146
LAX,BOS,Los Angeles-CA,Boston-MA,872,1101,5,2611,200705,25385206,9007842
IAH,AUS,Houston-TX,Austin-TX,0,167,1,143,200310,5084017,1382693
HSV,ATL,Huntsville-AL,Atlanta-GA,520,600,12,151,200807,397228,5385586
FOE,EKO,Topeka-KS,Elko-NV,175,248,2,1075,199701,223070,47413
CAE,MIA,Columbia-SC,Miami-FL,0,0,1,563,200301,673209,10561342
OKC,EKO,Oklahoma City-OK,Elko-NV,78,122,1,1057,200408,1140779,44964
MSY,BFM,New Orleans-LA,Mobile-AL,0,0,1,138,200103,1311131,400094
MAF,DAL,Midland-TX,Dallas-TX,1209,2318,19,319,199611,115019,8994450
APN,FNT,Alpena-MI,Flint-MI,0,0,23,146,200810,29600,428859
FLL,FNT,Fort Lauderdale-FL,Flint-MI,279,585,5,1182,200407,5362678,439880
IAD,DTW,Washington-DC,Detroit-MI,50,128,1,383,199306,8575206,8711888
CMH,DFW,Columbus-OH,Dallas-TX,8172,13064,92,927,199008,1410167,8019250
ANC,ATL,Anchorage-AK,Atlanta-GA,0,0,5,3417,200204,332703,4555490
COS,ORD,Colorado Springs-CO,Chicago-IL,94,120,1,911,200201,566091,18490270
BWI,DTW,Baltimore-MD,Detroit-MI,88,144,1,408,199406,2452318,8761684
DTW,ORD,Detroit-MI,Chicago-IL,17130,22446,174,235,200010,8914942,18235464
HVN,ORD,New Haven-CT,Chicago-IL,4154,9344,73,778,199105,803554,16550288
PHL,PWK,Philadelphia-PA,Chicago-IL,1,7,1,679,200801,11880992,19031272
TOL,EWR,Toledo-OH,Newark-NJ,0,0,2,506,200508,673162,18798114
ANC,MIA,Anchorage-AK,Miami-FL,0,0,2,4004,200911,374553,11094102
LAX,RDM,Los Angeles-CA,Bend-OR,3552,4336,58,726,200707,25385206,153405
FWA,ATL,Fort Wayne-IN,Atlanta-GA,0,0,1,508,200301,398574,4673146
LAN,FNT,Lansing-MI,Flint-MI,271,1288,28,45,199302,442261,431755
IAD,BOS,Washington-DC,Boston-MA,21,147,1,413,199506,8757652,8357434
RBG,EUG,Roseburg-OR,Eugene-OR,0,0,22,61,200910,103205,351109
EAR,OMA,Kearney-NE,Omaha-NE,0,0,18,167,200705,51460,829183
BFM,ABY,Mobile-AL,Albany-GA,0,0,22,238,200907,411721,165440
SGF,TUL,Springfield-MO,Tulsa-OK,0,0,4,157,200404,392696,877172
ELP,TOL,El Paso-TX,Toledo-OH,0,5,2,1417,200310,694672,669292
PIT,AUS,Pittsburgh-PA,Austin-TX,2063,3212,22,1207,199306,2478989,931671
DFW,TUS,Dallas-TX,Tucson-AZ,28314,33726,248,813,200607,11998822,975476
FAT,EKO,Fresno-CA,Elko-NV,119,122,1,350,200009,801444,46863
TUS,DFW,Tucson-AZ,Dallas-TX,29545,32300,236,813,200703,996593,12313304
FSD,ORD,Sioux Falls-SD,Chicago-IL,1267,3161,29,462,199501,168399,17155070
PIA,EKO,Peoria-IL,Elko-NV,106,122,1,1365,200206,365454,45640
DFW,TPA,Dallas-TX,Tampa-FL,143,212,1,929,199707,9231044,2225002
MDW,DAY,Chicago-IL,Dayton-OH,1331,1786,94,226,199808,17529224,859406
SLC,ATL,Salt Lake City-UT,Atlanta-GA,68,128,1,1589,199106,790507,3163883
SFO,ATL,San Francisco-CA,Atlanta-GA,25175,30464,122,2139,200705,8404372,5267527
SAN,TOL,San Diego-CA,Toledo-OH,59,362,1,1927,200212,2901235,666252
FLO,ATL,Florence-SC,Atlanta-GA,26,30,1,273,200308,195573,4673146
CHS,EWR,Charleston-SC,Newark-NJ,103,139,1,628,199511,526130,17130692
MSP,ATL,Minneapolis-MN,Atlanta-GA,222,330,3,906,199902,2872109,3988728
FAR,MOT,Fargo-ND,Minot-ND,0,100,1,228,199503,163601,67790
SYR,ELM,Syracuse-NY,Elmira-NY,0,0,1,77,200908,646084,88331
GSP,ATL,Greenville-SC,Atlanta-GA,23577,34932,246,154,199710,516534,3756986
CAK,BOS,Akron-OH,Boston-MA,2841,3627,31,549,200810,699954,9089410
RNO,DTW,Reno-NV,Detroit-MI,1222,2106,18,1903,199802,315959,8944948
RFD,OMA,Rockford-IL,Omaha-NE,0,0,1,357,200812,353381,839265
BQK,ATL,Brunswick-GA,Atlanta-GA,24,30,1,238,200204,95031,4555490
AVL,EWR,Asheville-NC,Newark-NJ,646,1450,29,583,200701,404372,18901167
PIA,DFW,Peoria-IL,Dallas-TX,1686,2332,53,673,200412,366024,11379964
MEM,DAY,Memphis-TN,Dayton-OH,0,0,5,460,200311,1238075,845508
HOU,ATL,Houston-TX,Atlanta-GA,65,107,1,696,199103,3888584,3163883
STL,TUS,St. Louis-MO,Tucson-AZ,5576,8614,59,1244,199001,2584656,668242
MSY,AUS,New Orleans-LA,Austin-TX,0,120,1,445,200510,1313460,1464309
PIT,ORD,Pittsburgh-PA,Chicago-IL,13,150,1,412,199204,2477012,16720340
SAT,ORD,San Antonio-TX,Chicago-IL,11442,15776,116,1041,200609,1932720,18797710
FWA,DTW,Fort Wayne-IN,Detroit-MI,0,78,1,128,200205,396060,8972134
CMH,ADS,Columbus-OH,Dallas-TX,0,0,1,914,200308,1678827,11164066
BTR,MOB,Baton Rouge-LA,Mobile-AL,2503,8265,57,174,199404,654226,395838
OKC,DFW,Oklahoma City-OK,Dallas-TX,0,122,1,175,200406,1140779,11379964
CLT,MOB,Charlotte-NC,Mobile-AL,662,1250,25,527,200308,1436890,397707
MDW,EWR,Chicago-IL,Newark-NJ,387,744,6,711,200505,18724160,18798114
SPI,ORD,Springfield-IL,Chicago-IL,0,66,1,174,200707,206363,18903872
ATL,BUF,Atlanta-GA,Buffalo-NY,0,262,1,712,200809,5385586,1124055
CLE,MIA,Cleveland-OH,Miami-FL,60,103,1,1080,199511,2130938,8913928
MCO,BUF,Orlando-FL,Buffalo-NY,77,110,1,1011,199611,1422502,1173001
OKC,ABI,Oklahoma City-OK,Abilene-TX,136,136,1,238,200609,1174737,158704
YIP,FOE,Detroit-MI,Topeka-KS,0,76,1,676,200902,8806874,230824
CMI,TPA,Champaign-IL,Tampa-FL,4,110,1,894,199109,203624,2098618
CAK,TPA,Akron-OH,Tampa-FL,303,468,4,894,200311,700286,2522780
LAS,ORD,Las Vegas-NV,Chicago-IL,157,168,1,1515,200310,1572924,18572324
AZO,DTW,Kalamazoo-MI,Detroit-MI,81,224,2,113,199509,302445,8837982
ACT,FOE,Waco-TX,Topeka-KS,43,50,1,514,200904,233378,230824
ACY,DTW,Atlantic City-NJ,Detroit-MI,1608,3080,28,497,200303,261810,8985512
MHT,ORD,Manchester-NH,Chicago-IL,1063,1440,12,843,200704,402731,18903872
OAK,ATL,Oakland-CA,Atlanta-GA,4139,5661,31,2130,200401,4143522,4802300
MFR,CVO,Medford-OR,Albany-OR,0,0,1,148,200303,189469,106095
ICT,ATL,Wichita-KS,Atlanta-GA,84,100,2,781,200912,612683,5475213
ATL,AUS,Atlanta-GA,Austin-TX,97,100,2,813,200803,5385586,1654100
TCL,DFW,Tuscaloosa-AL,Dallas-TX,0,173,1,548,200309,195194,11164066
GRB,TPA,Green Bay-WI,Tampa-FL,122,180,1,1180,200211,288747,2483575
LGA,MDW,New York-NY,Chicago-IL,25784,42460,256,725,200503,37596228,18724160
AEX,DFW,Alexandria-LA,Dallas-TX,95,176,4,285,200910,154101,12895230
LGA,BOS,New York-NY,Boston-MA,1539,1936,44,185,200604,37651266,8946954
BUF,FNT,Buffalo-NY,Flint-MI,53,174,1,254,200404,1148714,439880
JAX,TUL,Jacksonville-FL,Tulsa-OK,49,118,1,909,199001,931288,762784
RNO,ORD,Reno-NV,Chicago-IL,0,0,0,1671,199906,322804,17655010
ROC,TPA,Rochester-NY,Tampa-FL,50,146,1,1079,199401,1025470,2154044
BDL,TPA,Hartford-CT,Tampa-FL,148,148,1,1111,199002,1124185,2075572
ORD,DLH,Chicago-IL,Duluth-MN,1333,2350,47,397,200105,18385002,276392
ADQ,JNU,Kodiak-AK,Juneau-AK,0,0,5,656,200309,13303,30892
PUB,EKO,Pueblo-CO,Elko-NV,96,124,1,627,200108,144130,46622
YIP,BOS,Detroit-MI,Boston-MA,0,0,1,641,200706,8913164,9007842
JFK,MIA,New York-NY,Miami-FL,0,0,1,1090,199409,34144436,8746902
DAY,MIA,Dayton-OH,Miami-FL,0,0,1,998,200407,845594,10725356
BTR,ACT,Baton Rouge-LA,Waco-TX,43,44,1,368,200506,729886,223819
CVG,BUF,Cincinnati-OH,Buffalo-NY,89,148,1,410,199305,1909662,1190660
PHX,MIA,Phoenix-AZ,Miami-FL,82,150,1,1972,200509,3884588,10886318
BDL,TOL,Hartford-CT,Toledo-OH,0,0,2,575,200409,1175284,671681
RIC,BOS,Richmond-VA,Boston-MA,0,0,0,474,199105,965353,8227986
MSP,CAK,Minneapolis-MN,Akron-OH,46,50,1,657,200008,2981616,695971
ATL,ALB,Atlanta-GA,Albany-NY,4699,5900,59,852,200511,4947012,846357
MSN,EKO,Madison-WI,Elko-NV,122,124,1,1366,199310,464501,40259
BKG,ATL,Branson-MO,Atlanta-GA,4697,6786,58,535,200907,79447,5475213
CMH,DAY,Columbus-OH,Dayton-OH,47,147,1,72,199801,1544395,859406
LAX,ABI,Los Angeles-CA,Abilene-TX,68,139,1,1089,199611,23326070,152535
JFK,BGR,New York-NY,Bangor-ME,941,1000,20,382,200907,38139592,149419
DMA,CVS,Tucson-AZ,Clovis-NM,46,346,2,463,200705,996593,45108
MSP,BUF,Minneapolis-MN,Buffalo-NY,3364,4092,33,734,200808,3237612,1124055
SFB,ATL,Orlando-FL,Atlanta-GA,943,1778,12,385,200211,1756852,4555490
PHX,GYY,Phoenix-AZ,Gary-IN,0,0,1,1457,200402,3723359,9332090
CLT,TUL,Charlotte-NC,Tulsa-OK,128,140,1,842,200703,1650974,905678
BMI,DTW,Bloomington-IL,Detroit-MI,2044,3519,51,314,200011,150897,8914942
SFB,ATL,Orlando-FL,Atlanta-GA,277,603,3,385,200508,1939766,4947012
SFO,AFW,San Francisco-CA,Dallas-TX,123,140,1,1447,200905,8635706,12895230
CVG,EWR,Cincinnati-OH,Newark-NJ,0,148,1,569,200705,2148315,18901167
ORD,DEC,Chicago-IL,Decatur-IL,23,46,1,156,199404,17018756,116569
FCA,HLN,Kalispell-MT,Helena-MT,9,19,1,159,200503,82535,68896
BGR,MIA,Bangor-ME,Miami-FL,0,0,1,1459,199712,145032,9247394
BNA,TOL,Nashville-TN,Toledo-OH,0,0,3,408,200911,1582264,672220
HOU,TPA,Houston-TX,Tampa-FL,10701,12467,91,781,200707,5597674,2711222
HNL,ORD,Honolulu-HI,Chicago-IL,346,369,1,4243,199402,869959,17018756
JAX,AGS,Jacksonville-FL,Augusta-GA,32,122,1,199,200903,1328144,539154
EWR,RNO,Newark-NJ,Reno-NV,245,287,1,2390,199002,16868983,258859
LWS,YKM,Lewiston-ID,Yakima-WA,0,0,1,169,200402,58589,227013
HOU,DAL,Houston-TX,Dallas-TX,16131,25756,188,239,200405,5190444,11379964
AZO,DTW,Kalamazoo-MI,Detroit-MI,122,224,2,113,199510,302445,8837982
IAH,DTW,Houston-TX,Detroit-MI,0,155,1,1076,200305,5084017,8985512
MCI,EWR,Kansas City-MO,Newark-NJ,2447,3612,35,1093,199409,1714344,17072218
BOS,OMA,Boston-MA,Omaha-NE,105,147,1,1282,199701,8460622,736106
BKX,OMA,Brookings-SD,Omaha-NE,221,874,46,212,200608,29198,820051
LCK,AUS,Columbus-OH,Austin-TX,0,0,5,1061,200112,1642112,1324426
TUS,ORD,Tucson-AZ,Chicago-IL,77,128,1,1437,200505,948965,18724160
SNA,TUS,Santa Ana-CA,Tucson-AZ,417,2816,22,417,199406,11589500,734155
YIP,DAY,Detroit-MI,Dayton-OH,0,0,1,165,200408,8996622,845594
TYS,MDW,Knoxville-TN,Chicago-IL,30,59,1,459,200309,641551,18572324
CLE,DFW,Cleveland-OH,Dallas-TX,0,0,1,1021,200007,2147948,10392376
JFK,MIA,New York-NY,Miami-FL,0,0,1,1090,199012,33737966,8149380
LSE,ORD,La Crosse-WI,Chicago-IL,1402,2288,52,215,200304,128614,18572324
LSE,CWA,La Crosse-WI,Wausau-WI,0,64,1,101,199107,117153,116766
CID,EKO,Cedar Rapids-IA,Elko-NV,95,122,1,1250,200208,242059,45640
STL,EKO,St. Louis-MO,Elko-NV,49,124,1,1356,199512,2634959,42918
MCO,FNT,Orlando-FL,Flint-MI,1113,2106,18,1011,200409,1866597,439880
MSP,MDW,Minneapolis-MN,Chicago-IL,0,54,1,349,200311,3078253,18572324
OMA,EKO,Omaha-NE,Elko-NV,323,372,3,1037,199501,717557,42918
BDL,MIA,Hartford-CT,Miami-FL,4197,4588,31,1194,200603,1182625,10933486
MCI,MDW,Kansas City-MO,Chicago-IL,441,1464,12,405,200501,1958504,18724160
ICT,EKO,Wichita-KS,Elko-NV,79,122,1,1007,200412,581206,44964
BUF,YIP,Buffalo-NY,Detroit-MI,0,0,3,249,200507,1139328,8988796
PHX,DTW,Phoenix-AZ,Detroit-MI,41,137,1,1671,200302,3600163,8985512
MDT,ORD,Harrisburg-PA,Chicago-IL,0,66,1,594,200703,529783,18903872
SEA,PUB,Seattle-WA,Pueblo-CO,113,137,1,1099,200102,6188760,144130
SLC,DAY,Salt Lake City-UT,Dayton-OH,121,124,1,1460,199505,867700,861142
IAD,ATL,Washington-DC,Atlanta-GA,27,100,1,533,199908,9231820,3988728
BTR,DFW,Baton Rouge-LA,Dallas-TX,34,37,1,383,200704,772041,12313304
ACY,BOS,Atlantic City-NJ,Boston-MA,117,244,2,274,200404,266015,8912958
DTW,ORD,Detroit-MI,Chicago-IL,789,1098,9,235,199510,8837982,17155070
ANC,DTW,Anchorage-AK,Detroit-MI,5690,6698,35,2985,199907,315753,8962394
RFD,BGR,Rockford-IL,Bangor-ME,199,275,1,1031,200903,353722,149419
AZO,ORD,Kalamazoo-MI,Chicago-IL,42,64,1,122,199904,305784,17655010
CLT,BOS,Charlotte-NC,Boston-MA,84,169,1,727,200612,1583869,8946954
MEM,TOL,Memphis-TN,Toledo-OH,0,0,2,562,200901,1304926,672220
HOU,MIA,Houston-TX,Miami-FL,1317,4500,30,955,199401,4127013,8746902
LAS,OMA,Las Vegas-NV,Omaha-NE,122,122,1,1099,199610,1044023,728169
BDL,EWR,Hartford-CT,Newark-NJ,1421,1950,39,115,200807,1191170,18968501
BWI,ATL,Baltimore-MD,Atlanta-GA,0,318,1,576,200911,2690886,5475213
BIS,FAR,Bismarck-ND,Fargo-ND,36,50,1,187,200008,94840,174791
IND,OMA,Indianapolis-IN,Omaha-NE,0,0,1,517,200512,1645027,810493
BDL,ALB,Hartford-CT,Albany-NY,0,126,1,80,200001,1150915,827227
AVP,BOS,Scranton-PA,Boston-MA,113,119,1,254,199701,557015,8460622
GTF,EKO,Great Falls-MT,Elko-NV,120,122,1,510,200401,81681,44964
EWR,TPA,Newark-NJ,Tampa-FL,110,126,1,998,199605,17190036,2195269
ABQ,ORD,Albuquerque-NM,Chicago-IL,55,150,1,1118,199402,656887,17018756
DFW,TUL,Dallas-TX,Tulsa-OK,0,0,1,237,200412,11379964,877172
SYR,MIA,Syracuse-NY,Miami-FL,19,128,1,1217,199312,670688,8572430
CLL,DFW,College Station-TX,Dallas-TX,25,44,1,164,200810,207140,12602170
TOL,EWR,Toledo-OH,Newark-NJ,0,0,4,506,200807,673345,18968501
CVO,SLE,Albany-OR,Salem-OR,0,0,5,32,200905,116584,396103
SAT,DFW,San Antonio-TX,Dallas-TX,0,0,1,247,200409,1843927,11379964
CLE,FNT,Cleveland-OH,Flint-MI,5,30,1,145,199912,2117837,437349
PDX,ACV,Portland-OR,Eureka-CA,37,70,1,327,200208,2010666,127779
EKO,YKM,Elko-NV,Yakima-WA,102,124,1,462,199407,41668,208388
GSP,DTW,Greenville-SC,Detroit-MI,92,244,2,508,199507,501500,8837982
MGM,DFW,Montgomery-AL,Dallas-TX,2586,4100,82,622,200006,347002,10392376
TOL,AGS,Toledo-OH,Augusta-GA,69,142,1,576,199704,651165,477413
MHT,TPA,Manchester-NH,Tampa-FL,3037,3699,27,1204,200906,405906,2747272
DFW,ATL,Dallas-TX,Atlanta-GA,0,0,1,732,200306,11164066,4673146
LAX,RDM,Los Angeles-CA,Bend-OR,66,104,1,726,199001,22585772,76034
SEA,DFW,Seattle-WA,Dallas-TX,675,744,6,1660,200908,6815696,12895230
ATL,MOB,Atlanta-GA,Mobile-AL,20,70,1,302,200909,5475213,411721
HVR,HLN,Havre-MT,Helena-MT,11,19,1,169,200501,16201,68896
AEX,OMA,Alexandria-LA,Omaha-NE,0,210,1,712,200703,152717,829183
ICT,ORD,Wichita-KS,Chicago-IL,27,66,1,588,200804,603205,19031272
DET,YIP,Detroit-MI,Detroit-MI,0,0,6,29,200307,8985512,8985512
STL,MWA,St. Louis-MO,Marion-IL,25,30,1,100,199406,2624554,59957
MDW,EWR,Chicago-IL,Newark-NJ,733,1612,13,711,200504,18724160,18798114
SPS,EKO,Wichita Falls-TX,Elko-NV,122,122,1,1059,200009,151584,46863
PBI,ORD,West Palm Beach-FL,Chicago-IL,910,966,7,1144,200401,5362678,18664180
MSY,EWR,New Orleans-LA,Newark-NJ,216,292,2,1167,199005,1263257,16868983
ORD,BOS,Chicago-IL,Boston-MA,0,163,1,867,200011,18235464,8805222
MDW,ATL,Chicago-IL,Atlanta-GA,11462,20724,134,590,199604,17287860,3652439
AUG,BOS,Augusta-ME,Boston-MA,334,1938,102,148,200610,120633,8946954
IAH,MIA,Houston-TX,Miami-FL,0,0,1,964,200011,4739414,10051612
MCI,SLN,Kansas City-MO,Salina-KS,168,950,50,162,200803,2046083,60102
ABE,ATL,Allentown-PA,Atlanta-GA,40,40,1,692,200302,765926,4673146
AUS,YIP,Austin-TX,Detroit-MI,0,0,2,1143,200504,1464309,8988796
MSY,MIA,New Orleans-LA,Miami-FL,374,556,4,674,199509,1289805,8913928
CHS,MIA,Charleston-SC,Miami-FL,1170,2928,24,490,199607,522700,9086872
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,16,3043,200311,339131,11164066
SLC,TPA,Salt Lake City-UT,Tampa-FL,2987,4044,27,1887,200609,1072748,2684639
GPT,ATL,Gulfport-MS,Atlanta-GA,75,76,1,352,200912,238772,5475213
HIF,MIA,Ogden-UT,Miami-FL,0,0,1,2096,200811,530998,11003504
IAH,BOS,Houston-TX,Boston-MA,606,768,7,1597,200505,5299567,8917782
JNU,JNU,Juneau-AK,Juneau-AK,0,5,1,0,200402,30978,30978
FAR,MOT,Fargo-ND,Minot-ND,49,122,1,228,200011,174791,67225
DFW,TUS,Dallas-TX,Tucson-AZ,6595,11396,77,814,199002,8019250,668242
FAI,JNU,Fairbanks-AK,Juneau-AK,1022,4292,29,624,199005,78091,27034
RST,CWA,Rochester-MN,Wausau-WI,0,0,8,153,200312,171822,126400
GSO,DFW,Greensboro-NC,Dallas-TX,7448,12492,88,999,199304,561098,8450926
IAD,DTW,Washington-DC,Detroit-MI,17,50,1,383,200611,10530024,8969084
AEX,OMA,Alexandria-LA,Omaha-NE,55,150,1,712,200801,153451,839265
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,3,3043,200302,339131,11164066
PDX,MDW,Portland-OR,Chicago-IL,5258,7124,52,1751,200802,2203745,19031272
SLC,BZN,Salt Lake City-UT,Bozeman-MT,1652,3456,27,347,199004,771473,50759
EWR,DLH,Newark-NJ,Duluth-MN,164,200,2,993,199711,17264316,268619
CVG,MOB,Cincinnati-OH,Mobile-AL,2406,4250,85,611,200011,2014665,400061
MOB,DFW,Mobile-AL,Dallas-TX,37,44,1,540,200703,405234,12313304
CAE,ORD,Columbia-SC,Chicago-IL,2947,4300,86,666,200407,685098,18664180
DAL,DFW,Dallas-TX,Dallas-TX,76,76,1,12,200903,12895230,12895230
LGA,AUS,New York-NY,Austin-TX,27,70,1,1520,200704,37802334,1594525
EWR,DAY,Newark-NJ,Dayton-OH,148,315,5,533,199306,17013259,860045
EVV,DFW,Evansville-IN,Dallas-TX,582,1000,20,642,200510,347636,11632814
ROC,YIP,Rochester-NY,Detroit-MI,0,0,11,305,200210,1041120,8972134
SHV,MLU,Shreveport-LA,Monroe-LA,60,145,1,105,199402,359580,167160
ELP,FNT,El Paso-TX,Flint-MI,0,0,1,1457,200211,688771,438775
SAV,BOS,Savannah-GA,Boston-MA,1040,1200,24,901,200708,329518,9007842
GSP,MDW,Greenville-SC,Chicago-IL,1752,3190,29,562,199412,494743,17018756
GJT,CPR,Grand Junction-CO,Casper-WY,0,0,1,283,200305,124510,67957
PWM,EWR,Portland-ME,Newark-NJ,633,1020,10,284,199403,448704,17072218
MSP,AUS,Minneapolis-MN,Austin-TX,156,248,2,1035,200306,3078253,1382693
ABY,ATL,Albany-GA,Atlanta-GA,69,132,2,146,200411,161489,4802300
ORD,RNO,Chicago-IL,Reno-NV,281,284,2,1671,200502,18724160,394881
CVG,TPA,Cincinnati-OH,Tampa-FL,11834,13857,93,773,199710,1964172,2225002
FLL,DFW,Fort Lauderdale-FL,Dallas-TX,212,212,1,1119,200501,5443159,11632814
SLC,ORD,Salt Lake City-UT,Chicago-IL,118,124,1,1249,199506,867700,17155070
DFW,TUL,Dallas-TX,Tulsa-OK,25,37,1,237,200303,11164066,876919
CVG,OMA,Cincinnati-OH,Omaha-NE,2125,2449,49,614,200708,2148315,829183
SGF,PVU,Springfield-MO,Provo-UT,43,50,1,1010,200806,426125,539754
DCA,ACT,Washington-DC,Waco-TX,122,139,1,1243,199610,8857302,201104
SJC,MDW,San Jose-CA,Chicago-IL,6478,11664,54,1838,200212,1728245,18490270
LGA,ATL,New York-NY,Atlanta-GA,117,120,1,761,200505,37596228,4947012
ATL,FTY,Atlanta-GA,Atlanta-GA,0,0,1,11,200503,4947012,4947012
MYR,DTW,Myrtle Beach-SC,Detroit-MI,3029,4680,40,636,199910,178550,8962394
ATL,ALB,Atlanta-GA,Albany-NY,1531,1610,23,852,200606,5119641,850541
MSY,EWR,New Orleans-LA,Newark-NJ,84,124,1,1167,200703,1109415,18901167
LAX,ORD,Los Angeles-CA,Chicago-IL,0,0,0,1745,200108,25051472,18385002
MEM,EWR,Memphis-TN,Newark-NJ,0,0,1,946,200709,1290610,18901167
MDW,ORD,Chicago-IL,Chicago-IL,0,0,0,16,199704,17405264,17405264
ILN,AUS,Wilmington-OH,Austin-TX,0,0,22,1011,200807,43152,1654100
PIA,ORD,Peoria-IL,Chicago-IL,0,0,0,130,199207,361687,16720340
AUS,EWR,Austin-TX,Newark-NJ,1136,2940,19,1504,200409,1418999,18747431
EKO,ORD,Elko-NV,Chicago-IL,53,122,1,1445,200310,44934,18572324
PBI,ORD,West Palm Beach-FL,Chicago-IL,7525,8614,62,1144,199503,4456964,17155070
LOZ,YIP,London-KY,Detroit-MI,0,0,1,357,200307,55096,8985512
MHT,ATL,Manchester-NH,Atlanta-GA,1747,2100,30,952,200912,405906,5475213
SLC,ORD,Salt Lake City-UT,Chicago-IL,0,194,1,1249,199401,852741,17018756
GRK,EKO,Killeen-TX,Elko-NV,121,122,1,1207,200502,354424,45801
LAX,TPA,Los Angeles-CA,Tampa-FL,1000,2190,15,2158,199312,23154972,2132804
PHX,ATL,Phoenix-AZ,Atlanta-GA,94,131,1,1587,199303,2444670,3339551
SMF,RNO,Sacramento-CA,Reno-NV,1,146,1,113,199312,1598111,276956
MSY,DTW,New Orleans-LA,Detroit-MI,39,78,1,926,199412,1286646,8761684
SHV,AFW,Shreveport-LA,Dallas-TX,0,0,3,207,200212,376140,10953156
ACT,DFW,Waco-TX,Dallas-TX,20,64,1,89,199805,203214,9475022
PHL,ATL,Philadelphia-PA,Atlanta-GA,0,262,1,665,200908,11936504,5475213
SJT,AUS,San Angelo-TX,Austin-TX,0,0,37,186,200604,107669,1528958
MEM,DAY,Memphis-TN,Dayton-OH,0,0,14,460,200304,1238075,845508
JAN,ATL,Jackson-MS,Atlanta-GA,38,107,1,341,199812,483863,3872031
MSY,AUS,New Orleans-LA,Austin-TX,27,137,1,446,199002,1263257,850619
CMH,MDW,Columbus-OH,Chicago-IL,35,50,1,284,200902,1801848,19161134
HNL,EWR,Honolulu-HI,Newark-NJ,5753,7050,30,4962,200309,888026,18671320
FLL,AUS,Fort Lauderdale-FL,Austin-TX,2283,3100,31,1105,200812,5501752,1654100
JFK,ORD,New York-NY,Chicago-IL,0,0,1,740,200602,37651266,18797710
DAY,DFW,Dayton-OH,Dallas-TX,0,0,1,861,200506,843575,11632814
MKE,BOS,Milwaukee-WI,Boston-MA,11699,12672,144,860,200708,1544818,9007842
YIP,FOE,Detroit-MI,Topeka-KS,0,0,2,676,200608,8969084,227488
