Origin,Destination,OriginCity,DestinationCity,Passengers,Seats,Flights,Distance,FlyDate,OriginPopulation,DestinationPopulation
MSY,DAL,New Orleans-LA,Dallas-TX,509,685,5,437,200504,1313460,11632814
IND,FNT,Indianapolis-IN,Flint-MI,0,0,16,260,200704,1697656,434086
TPA,BUF,Tampa-FL,Buffalo-NY,119,137,1,1054,200606,2684639,1130913
SBN,MDW,South Bend-IN,Chicago-IL,169,175,1,74,200407,315680,18664180
GSP,EWR,Greenville-SC,Newark-NJ,22,107,1,594,199504,501500,17130692
HNL,ITO,Honolulu-HI,Hilo-HI,0,0,0,216,200509,900340,164887
BWI,EWR,Baltimore-MD,Newark-NJ,0,30,1,169,199605,2468142,17190036
SAV,EWR,Savannah-GA,Newark-NJ,1180,2600,25,708,200012,293668,18352743
ROC,DTW,Rochester-NY,Detroit-MI,5822,10300,103,296,200008,1041595,8914942
MKE,ORD,Milwaukee-WI,Chicago-IL,29,50,1,67,200109,1511299,18385002
BWI,DFW,Baltimore-MD,Dallas-TX,32067,38040,210,1217,200610,2662048,11998822
SJC,BOS,San Jose-CA,Boston-MA,158,158,1,2689,200411,1724074,8912958
CLT,ALB,Charlotte-NC,Albany-NY,5,128,1,645,199110,1050648,817567
BMI,OMA,Bloomington-IL,Omaha-NE,1228,2852,26,369,199807,143366,742096
CVG,OMA,Cincinnati-OH,Omaha-NE,135,149,1,614,200005,2014665,769117
TYS,TPA,Knoxville-TN,Tampa-FL,355,700,14,547,200612,671227,2684639
EKO,AUS,Elko-NV,Austin-TX,74,124,1,1247,199305,40259,931671
ICT,AUS,Wichita-KS,Austin-TX,32,37,1,507,200106,574528,1324426
EWR,ORD,Newark-NJ,Chicago-IL,0,0,1,719,200801,18968501,19031272
AZO,ORD,Kalamazoo-MI,Chicago-IL,0,0,0,122,199609,304220,17287860
SJC,DTW,San Jose-CA,Detroit-MI,84,148,1,2063,200110,1745147,8958464
MCN,ABY,Macon-GA,Albany-GA,0,30,1,86,199609,216815,153712
SAT,MIA,San Antonio-TX,Miami-FL,15,162,1,1143,200811,2030691,11003504
SHV,DFW,Shreveport-LA,Dallas-TX,0,50,1,190,200305,376825,11164066
SLC,DFW,Salt Lake City-UT,Dallas-TX,89,128,1,988,200511,1044845,11632814
SLC,TPA,Salt Lake City-UT,Tampa-FL,14,149,1,1887,199810,906185,2254405
BMG,ORD,Bloomington-IN,Chicago-IL,158,170,1,207,200010,175831,18235464
SHV,AUS,Shreveport-LA,Austin-TX,36,50,1,275,200610,387166,1528958
MAF,DAL,Midland-TX,Dallas-TX,223,280,2,319,200704,126082,12313304
SEA,EWR,Seattle-WA,Newark-NJ,449,516,3,2401,200609,6519890,18825633
LIT,TUL,Little Rock-AR,Tulsa-OK,0,0,0,230,199104,540243,772997
BWI,BUF,Baltimore-MD,Buffalo-NY,0,56,1,281,200602,2662048,1130913
PDX,AST,Portland-OR,Astoria-OR,174,747,83,73,200912,2241841,37243
SYR,EWR,Syracuse-NY,Newark-NJ,0,0,1,194,200810,645016,18968501
ABE,BOS,Allentown-PA,Boston-MA,0,0,1,258,200212,756321,8918022
GYY,OMA,Gary-IN,Omaha-NE,116,124,1,440,199811,8764612,742096
OWB,DTW,Owensboro-KY,Detroit-MI,0,34,1,369,199801,109777,8944948
ABQ,GUP,Albuquerque-NM,Gallup-NM,0,0,4,127,200902,857903,70513
BUF,ALB,Buffalo-NY,Albany-NY,11,34,1,251,199901,1142121,819105
MCI,ORD,Kansas City-MO,Chicago-IL,20,142,1,403,199012,1640780,16395048
MCI,DFW,Kansas City-MO,Dallas-TX,21,100,1,460,199007,1640780,8019250
AEX,DFW,Alexandria-LA,Dallas-TX,36,64,1,285,199802,145426,9475022
DCA,TPA,Washington-DC,Tampa-FL,7,100,1,814,199601,8857302,2195269
ABQ,MDW,Albuquerque-NM,Chicago-IL,109,137,1,1121,200603,817973,18797710
RFD,TUS,Rockford-IL,Tucson-AZ,0,0,1,1386,200812,353381,1009832
ATL,MOB,Atlanta-GA,Mobile-AL,87,98,1,302,199111,3163883,382982
SEA,DFW,Seattle-WA,Dallas-TX,0,0,1,1660,200903,6815696,12895230
MCO,PIA,Orlando-FL,Peoria-IL,154,247,1,967,200201,1756852,365454
MSN,DFW,Madison-WI,Dallas-TX,19,37,1,821,200206,519570,10953156
LIT,ORD,Little Rock-AR,Chicago-IL,45,120,1,552,200201,623045,18490270
DCA,ORD,Washington-DC,Chicago-IL,30,126,1,612,199701,8966798,17405264
ANC,ADQ,Anchorage-AK,Kodiak-AK,0,0,1,252,200608,359341,13093
MFR,EUG,Medford-OR,Eugene-OR,380,1750,25,122,200304,189469,330447
CLT,ALB,Charlotte-NC,Albany-NY,454,516,6,646,200902,1745524,857592
MKE,MIA,Milwaukee-WI,Miami-FL,0,0,1,1259,200702,1544818,10930366
DFW,BUF,Dallas-TX,Buffalo-NY,131,188,1,1212,200710,12313304,1125965
CLT,AFW,Charlotte-NC,Dallas-TX,0,0,1,951,200606,1583869,11998822
ORH,ATL,Worcester-MA,Atlanta-GA,903,1250,25,906,200202,771243,4555490
APN,DTW,Alpena-MI,Detroit-MI,2640,3366,99,198,200107,31126,8958464
LAX,DLH,Los Angeles-CA,Duluth-MN,165,184,1,1633,199012,22585772,269572
IPL,FAT,El Centro-CA,Fresno-CA,0,30,1,359,200307,147254,844194
MCO,AUS,Orlando-FL,Austin-TX,95,139,1,995,199507,1389986,1001054
MEM,ORD,Memphis-TN,Chicago-IL,0,0,1,491,200407,1249048,18664180
MIA,MIA,Miami-FL,Miami-FL,0,0,1,0,200605,10933486,10933486
MSY,DAL,New Orleans-LA,Dallas-TX,4746,6710,54,437,199005,1263257,8019250
DTW,RNO,Detroit-MI,Reno-NV,30,117,1,1903,199701,8934802,309197
ATL,TPA,Atlanta-GA,Tampa-FL,44,64,1,406,200801,5385586,2730007
CLE,AUS,Cleveland-OH,Austin-TX,1504,2704,26,1171,200008,2147948,1265715
SHV,YIP,Shreveport-LA,Detroit-MI,0,0,1,880,199912,360022,8962394
SLC,ORD,Salt Lake City-UT,Chicago-IL,35,59,1,1249,200211,1001874,18490270
SHV,AUS,Shreveport-LA,Austin-TX,0,0,1,275,200807,389389,1654100
BHM,MOB,Birmingham-AL,Mobile-AL,1096,4140,30,216,199405,1001119,395838
YIP,DFW,Detroit-MI,Dallas-TX,0,0,1,980,200104,8958464,10709246
SAN,MDW,San Diego-CA,Chicago-IL,13065,16577,121,1728,200312,2926814,18572324
CLE,ATL,Cleveland-OH,Atlanta-GA,0,0,1,554,200406,2128958,4802300
SGF,EKO,Springfield-MO,Elko-NV,82,124,1,1227,199704,341523,47413
AUS,EKO,Austin-TX,Elko-NV,205,248,2,1247,199405,964803,41668
ABQ,TPA,Albuquerque-NM,Tampa-FL,278,411,3,1497,200809,846582,2730007
PNS,ATL,Pensacola-FL,Atlanta-GA,16187,23998,169,272,200011,413171,4281905
RIC,MIA,Richmond-VA,Miami-FL,232,350,7,826,200605,1195634,10933486
SBN,BOS,South Bend-IN,Boston-MA,23,50,1,788,200502,315730,8917782
OKC,YIP,Oklahoma City-OK,Detroit-MI,0,0,1,892,200203,1120187,8972134
LAS,PIA,Las Vegas-NV,Peoria-IL,3559,3900,26,1413,200705,1838635,371015
BOS,BUF,Boston-MA,Buffalo-NY,30,97,1,396,200011,8805222,1169159
DHN,ATL,Dothan-AL,Atlanta-GA,46,50,1,171,200010,131053,4281905
ELP,EKO,El Paso-TX,Elko-NV,79,124,1,813,199312,642744,40259
JAX,DAY,Jacksonville-FL,Dayton-OH,0,0,1,665,200103,1148044,846089
LGA,ORD,New York-NY,Chicago-IL,64,108,1,733,199305,34026518,16876600
CLE,TUP,Cleveland-OH,Tupelo-MS,47,50,1,621,200809,2094051,133063
PHL,ORD,Philadelphia-PA,Chicago-IL,0,0,1,678,200901,11936504,19161134
BNA,DFW,Nashville-TN,Dallas-TX,0,0,1,631,200405,1416452,11379964
CVG,DAY,Cincinnati-OH,Dayton-OH,0,0,0,64,199012,1849595,844660
CLE,CAK,Cleveland-OH,Akron-OH,0,122,1,40,200606,2106336,700013
MEM,TUL,Memphis-TN,Tulsa-OK,0,0,1,342,200606,1280666,892635
ORD,ATL,Chicago-IL,Atlanta-GA,25160,29962,211,606,200511,18724160,4947012
DFW,PIA,Dallas-TX,Peoria-IL,2421,2950,59,673,200903,12895230,375865
RAP,EKO,Rapid City-SD,Elko-NV,120,124,1,687,200106,114177,46622
MFR,RDM,Medford-OR,Bend-OR,58,111,3,156,199709,170578,101660
SAT,EWR,San Antonio-TX,Newark-NJ,542,728,7,1569,200205,1777397,18590085
IND,LRD,Indianapolis-IN,Laredo-TX,0,0,1,1129,200605,1671898,225985
DFW,PUB,Dallas-TX,Pueblo-CO,48,108,1,561,199007,8019250,123052
CLT,ALB,Charlotte-NC,Albany-NY,58,110,1,645,199701,1194105,821585
RAP,ORD,Rapid City-SD,Chicago-IL,525,750,15,780,200904,124766,19161134
MSY,BFM,New Orleans-LA,Mobile-AL,0,0,1,138,200106,1311131,400094
ICT,EKO,Wichita-KS,Elko-NV,123,124,1,1007,199707,560887,47413
MSN,DTW,Madison-WI,Detroit-MI,3894,7000,56,312,199912,503059,8962394
GRR,EWR,Grand Rapids-MI,Newark-NJ,68,111,3,605,200305,759978,18671320
IAH,TPA,Houston-TX,Tampa-FL,116,124,1,787,200606,5484883,2684639
AUS,ATL,Austin-TX,Atlanta-GA,17986,22010,155,813,200707,1594525,5267527
SPI,EKO,Springfield-IL,Elko-NV,123,124,1,1375,199707,203911,47413
YIP,DCU,Detroit-MI,Decatur-AL,0,0,1,555,200211,8972134,146040
CAK,TOL,Akron-OH,Toledo-OH,0,0,1,131,200107,698288,663781
MEM,OMA,Memphis-TN,Omaha-NE,3526,4356,90,538,200306,1238075,790535
DAY,YIP,Dayton-OH,Detroit-MI,0,0,1,165,200612,841558,8969084
JFK,ORD,New York-NY,Chicago-IL,0,0,1,740,199203,33861848,16720340
FFT,YIP,Frankfort-KY,Detroit-MI,0,0,1,289,200308,67736,8985512
SMF,ACV,Sacramento-CA,Eureka-CA,0,0,3,207,200804,2101138,128852
JFK,DFW,New York-NY,Dallas-TX,0,0,1,1391,200910,38139592,12895230
ROC,TOL,Rochester-NY,Toledo-OH,0,0,2,331,200903,1035566,672220
MEM,EWR,Memphis-TN,Newark-NJ,0,0,1,946,200101,1216654,18490029
RDU,DAY,Raleigh-NC,Dayton-OH,641,1250,25,407,200105,835602,846089
AEX,DFW,Alexandria-LA,Dallas-TX,41,66,1,285,199906,145986,9703564
PVD,TPA,Providence-RI,Tampa-FL,806,822,6,1137,200907,1600642,2747272
MIA,MDW,Miami-FL,Chicago-IL,214,308,3,1182,199001,8149380,16395048
GEG,FAR,Spokane-WA,Fargo-ND,124,149,1,973,199906,409736,170122
SFO,BOS,San Francisco-CA,Boston-MA,24029,28764,153,2704,199510,7704224,8357434
SVN,DFW,Savannah-GA,Dallas-TX,103,173,1,930,200403,310310,11379964
MHT,DTW,Manchester-NH,Detroit-MI,7577,9916,67,609,200607,401242,8969084
ORD,BUF,Chicago-IL,Buffalo-NY,66,70,1,473,200512,18724160,1139328
BWG,MLU,Bowling Green-KY,Monroe-LA,28,30,1,443,200811,118588,172981
BUF,ALB,Buffalo-NY,Albany-NY,30,34,1,251,199905,1142121,819105
ROC,TOL,Rochester-NY,Toledo-OH,0,0,16,331,200809,1033155,673345
RWI,BUF,Rocky Mount-NC,Buffalo-NY,0,0,1,491,200711,145519,1125965
ATL,TPA,Atlanta-GA,Tampa-FL,62,199,1,406,200511,4947012,2638814
SAN,AUS,San Diego-CA,Austin-TX,0,0,0,1161,200111,2867094,1324426
MSP,EWR,Minneapolis-MN,Newark-NJ,22,149,1,1008,200211,3053303,18590085
SFO,MDW,San Francisco-CA,Chicago-IL,1736,2315,14,1854,200509,8299214,18724160
CHS,ERI,Charleston-SC,Erie-PA,50,50,1,633,200211,566543,281920
LGA,DTW,New York-NY,Detroit-MI,92,124,1,501,200010,36705486,8914942
ELP,DPA,El Paso-TX,Chicago-IL,0,0,1,1219,200709,727828,18903872
PUB,DPA,Pueblo-CO,Chicago-IL,0,0,1,895,200403,148578,18664180
MIA,APF,Miami-FL,Naples-FL,4823,8464,184,96,199503,8913928,180924
ATL,AUS,Atlanta-GA,Austin-TX,62,70,1,813,200809,5385586,1654100
GYY,YIP,Gary-IN,Detroit-MI,0,0,1,205,200610,9398855,8969084
BNA,BUF,Nashville-TN,Buffalo-NY,0,50,1,633,200302,1386743,1154212
ISN,MOT,Williston-ND,Minot-ND,0,0,5,109,200706,19566,63566
BUF,EWR,Buffalo-NY,Newark-NJ,0,0,1,282,199903,1142121,17431724
MIA,DAY,Miami-FL,Dayton-OH,0,0,1,998,200305,10561342,845508
EVV,DAY,Evansville-IN,Dayton-OH,2722,7808,61,220,199107,326235,850946
BIL,BTM,Billings-MT,Butte-MT,390,1008,56,191,199005,121592,33892
BNA,LRD,Nashville-TN,Laredo-TX,0,0,1,955,199811,1229700,186798
BWI,ALB,Baltimore-MD,Albany-NY,8,19,1,288,200503,2649586,846357
YKM,RNO,Yakima-WA,Reno-NV,144,200,1,490,199510,211867,292936
SMF,RNO,Sacramento-CA,Reno-NV,44,126,1,113,199407,1609032,285459
JST,AOO,Johnstown-PA,Altoona-PA,0,30,1,27,200611,145822,126008
JFK,MIA,New York-NY,Miami-FL,0,0,1,1090,200404,37494862,10725356
PIT,ORD,Pittsburgh-PA,Chicago-IL,46,148,1,412,200304,2400193,18572324
DSM,MDW,Des Moines-IA,Chicago-IL,110,120,1,306,199101,423477,16550288
CWA,EKO,Wausau-WI,Elko-NV,124,128,1,1350,199302,119479,40259
EKO,ORD,Elko-NV,Chicago-IL,68,122,1,1445,200212,45640,18490270
SAN,ATL,San Diego-CA,Atlanta-GA,26178,28125,153,1891,200905,3053793,5475213
MEM,ORD,Memphis-TN,Chicago-IL,0,0,1,491,200511,1261429,18724160
DFW,MIA,Dallas-TX,Miami-FL,77,237,1,1121,199710,9231044,9247394
EWR,OMA,Newark-NJ,Omaha-NE,0,0,1,1133,200505,18798114,810493
LAS,MDW,Las Vegas-NV,Chicago-IL,94,137,1,1521,199601,1044023,17287860
ELM,ITH,Elmira-NY,Ithaca-NY,204,294,3,32,199210,95065,95886
LEX,MDW,Lexington-KY,Chicago-IL,1916,3808,112,308,200309,426187,18572324
IND,DTW,Indianapolis-IN,Detroit-MI,0,0,1,231,200607,1671898,8969084
FNT,TPA,Flint-MI,Tampa-FL,375,468,4,1036,200807,428859,2730007
MIA,DFW,Miami-FL,Dallas-TX,0,173,1,1121,200607,10933486,11998822
SJT,DFW,San Angelo-TX,Dallas-TX,30,37,1,228,200707,108245,12313304
RFD,LRD,Rockford-IL,Laredo-TX,0,0,14,1166,200707,350765,230848
MTJ,EWR,Montrose-CO,Newark-NJ,120,248,2,1795,200112,34342,18490029
SLC,LRD,Salt Lake City-UT,Laredo-TX,124,124,1,1158,199604,882467,174365
OKC,MDW,Oklahoma City-OK,Chicago-IL,71,137,1,691,200203,1120187,18490270
SEA,RNO,Seattle-WA,Reno-NV,35,122,1,564,199912,5900502,322804
CWA,EKO,Wausau-WI,Elko-NV,124,124,1,1350,199610,121438,45034
CLT,TUS,Charlotte-NC,Tucson-AZ,154,183,1,1735,200907,1745524,1020200
IAH,RNO,Houston-TX,Reno-NV,1267,1512,7,1530,200801,5726705,416657
RIC,MIA,Richmond-VA,Miami-FL,35,37,1,826,200903,1238187,11094102
BDL,DAY,Hartford-CT,Dayton-OH,0,0,1,619,200212,1165667,845416
BWI,MDW,Baltimore-MD,Chicago-IL,0,56,1,611,200301,2621815,18572324
MHT,DTW,Manchester-NH,Detroit-MI,5,126,1,609,200503,398927,8988796
MCO,MOB,Orlando-FL,Mobile-AL,81,200,4,444,200507,1939766,398369
BNA,MDW,Nashville-TN,Chicago-IL,147,244,2,395,200205,1363834,18490270
LGA,MDW,New York-NY,Chicago-IL,69,173,1,725,200609,37651266,18797710
SMF,ORD,Sacramento-CA,Chicago-IL,113,120,1,1781,200104,1865891,18385002
HSV,DTW,Huntsville-AL,Detroit-MI,1721,2776,62,554,200308,358448,8985512
SMF,ABI,Sacramento-CA,Abilene-TX,119,129,1,1304,200108,1865891,158291
STL,DTW,St. Louis-MO,Detroit-MI,41,97,1,440,199410,2624554,8761684
SAT,ATL,San Antonio-TX,Atlanta-GA,65,76,1,874,200811,2030691,5385586
MEM,AUS,Memphis-TN,Austin-TX,0,0,1,559,200603,1280666,1528958
PDX,ATL,Portland-OR,Atlanta-GA,557,1208,4,2172,199905,1855671,3988728
MEM,AUS,Memphis-TN,Austin-TX,0,0,1,556,200306,1238075,1382693
OKC,PIA,Oklahoma City-OK,Peoria-IL,0,0,1,564,200801,1207519,372638
MCI,ACT,Kansas City-MO,Waco-TX,37,37,1,548,200606,1984954,225559
RAP,ORD,Rapid City-SD,Chicago-IL,73,132,2,780,200905,124766,19161134
CLT,TUS,Charlotte-NC,Tucson-AZ,2481,3596,29,1735,200808,1706469,1009832
TYS,MIA,Knoxville-TN,Miami-FL,353,550,11,724,200911,699247,11094102
ANC,DFW,Anchorage-AK,Dallas-TX,0,0,18,3043,200501,351851,11632814
SBN,DAY,South Bend-IN,Dayton-OH,30,50,1,166,200707,316944,839563
PHL,MIA,Philadelphia-PA,Miami-FL,0,0,1,1013,200711,11825356,10930366
SFB,CAK,Orlando-FL,Akron-OH,163,172,1,837,200604,1999994,700013
MEM,BFM,Memphis-TN,Mobile-AL,0,0,1,324,200312,1238075,397707
PIT,ATL,Pittsburgh-PA,Atlanta-GA,0,250,1,526,200701,2357141,5267527
EWR,CAK,Newark-NJ,Akron-OH,0,108,1,381,199905,17431724,689435
TPA,BUF,Tampa-FL,Buffalo-NY,4948,5480,40,1054,200904,2747272,1123804
DAY,TUS,Dayton-OH,Tucson-AZ,0,0,2,1583,200301,845508,903320
HOU,DAL,Houston-TX,Dallas-TX,71,150,1,239,199504,4191632,8787062
BWI,TPA,Baltimore-MD,Tampa-FL,42,126,1,842,200001,2557501,2404273
SNA,RNO,Santa Ana-CA,Reno-NV,5344,8540,61,415,199810,11947589,315959
CLE,CAK,Cleveland-OH,Akron-OH,0,37,1,40,200706,2099185,700559
DFW,TUL,Dallas-TX,Tulsa-OK,0,0,1,237,200202,10953156,874815
OMA,EWR,Omaha-NE,Newark-NJ,1389,2600,52,1133,200401,800459,18747431
MSP,TPA,Minneapolis-MN,Tampa-FL,81,273,1,1307,200409,3106569,2578104
TYS,ATL,Knoxville-TN,Atlanta-GA,0,50,1,152,200603,671227,5119641
VGT,EKO,Las Vegas-NV,Elko-NV,10,36,2,320,200504,1708846,45801
JFK,MIA,New York-NY,Miami-FL,0,0,1,1090,200209,37180170,10425204
MSP,ABI,Minneapolis-MN,Abilene-TX,96,97,1,928,200003,2981616,160108
ACY,DTW,Atlantic City-NJ,Detroit-MI,110,122,1,497,200410,266015,8996622
BGM,ITH,Binghamton-NY,Ithaca-NY,159,460,10,32,199609,253392,97215
LIT,DRT,Little Rock-AR,Del Rio-TX,0,0,4,634,200702,666490,47521
YKM,EKO,Yakima-WA,Elko-NV,95,119,1,462,199201,198676,38698
SFO,EWR,San Francisco-CA,Newark-NJ,121,204,1,2565,199309,7635582,17013259
SJT,DFW,San Angelo-TX,Dallas-TX,31,162,1,228,200807,109152,12602170
TPA,ALB,Tampa-FL,Albany-NY,3868,4110,30,1130,200706,2711222,852019
SLC,EWR,Salt Lake City-UT,Newark-NJ,9325,11220,61,1968,200701,1092594,18901167
HLN,EKO,Helena-MT,Elko-NV,123,124,1,442,199302,59357,40259
HSV,ATL,Huntsville-AL,Atlanta-GA,19382,32800,231,151,199808,340255,3872031
ABQ,PVU,Albuquerque-NM,Provo-UT,115,124,1,454,200510,798722,463583
AMA,EKO,Amarillo-TX,Elko-NV,108,122,1,858,200202,230227,45640
CVG,CAK,Cincinnati-OH,Akron-OH,2230,3034,82,214,200804,2158643,699954
YIP,BOS,Detroit-MI,Boston-MA,0,0,1,641,200007,8914942,8805222
JFK,ORD,New York-NY,Chicago-IL,0,0,1,740,200304,37342640,18572324
BWI,TPA,Baltimore-MD,Tampa-FL,40,148,1,842,200212,2600580,2483575
CHS,DFW,Charleston-SC,Dallas-TX,1517,4402,31,987,199009,509032,8019250
PHX,EWR,Phoenix-AZ,Newark-NJ,232,248,2,2133,200809,4287323,18968501
RIC,ATL,Richmond-VA,Atlanta-GA,50,50,1,481,200912,1238187,5475213
PDX,RNO,Portland-OR,Reno-NV,49,117,1,444,199908,1855671,322804
SJC,ORD,San Jose-CA,Chicago-IL,71,129,1,1829,200212,1728245,18490270
EWR,DFW,Newark-NJ,Dallas-TX,0,0,1,1372,200504,18798114,11632814
ATL,EUG,Atlanta-GA,Eugene-OR,0,365,1,2189,200612,5119641,339280
FLL,BUF,Fort Lauderdale-FL,Buffalo-NY,41,54,1,1166,200311,5280671,1154212
BUF,DAL,Buffalo-NY,Dallas-TX,0,0,1,1206,200302,1154212,11164066
ATL,MIA,Atlanta-GA,Miami-FL,0,0,0,595,199712,3756986,9247394
JNU,JNU,Juneau-AK,Juneau-AK,0,6,1,0,200204,30717,30717
LNK,ORD,Lincoln-NE,Chicago-IL,45,108,1,466,199212,235497,16720340
ANC,FAR,Anchorage-AK,Fargo-ND,160,184,1,2297,199506,301007,163601
GFK,VWL,Grand Forks-ND,Bemidji-MN,0,0,19,118,200901,97190,44350
EWR,DAY,Newark-NJ,Dayton-OH,33,37,1,533,200607,18825633,841558
ICT,OMA,Wichita-KS,Omaha-NE,14,143,1,265,199102,520211,694707
MIA,DAY,Miami-FL,Dayton-OH,0,0,1,998,200405,10725356,845594
LAS,ORD,Las Vegas-NV,Chicago-IL,80,120,1,1515,200809,1879093,19031272
PBI,BOS,West Palm Beach-FL,Boston-MA,72,204,1,1197,199307,4286215,8260582
LGA,BUF,New York-NY,Buffalo-NY,59,68,1,292,199205,33861848,1191586
SUS,MDW,St. Louis-MO,Chicago-IL,44,143,1,264,200801,2818688,19031272
HVN,ORD,New Haven-CT,Chicago-IL,392,1134,9,778,199601,792544,17287860
LRD,ADS,Laredo-TX,Dallas-TX,0,0,1,404,200903,241438,12895230
GSP,TPA,Greenville-SC,Tampa-FL,1105,1550,31,478,200610,602989,2684639
PHL,MDW,Philadelphia-PA,Chicago-IL,462,854,7,668,200906,11936504,19161134
MDW,DFW,Chicago-IL,Dallas-TX,0,216,1,797,200308,18572324,11164066
CLE,BOS,Cleveland-OH,Boston-MA,10,37,1,563,200302,2136026,8916374
CHA,ORD,Chattanooga-TN,Chicago-IL,25,37,1,501,200910,524303,19161134
AVP,ORD,Scranton-PA,Chicago-IL,2751,3100,62,631,200910,549454,19161134
GTF,AFW,Great Falls-MT,Dallas-TX,0,0,1,1242,200302,81065,11164066
MLU,DHN,Monroe-LA,Dothan-AL,0,50,1,396,200502,171172,135622
MSP,BZN,Minneapolis-MN,Bozeman-MT,203,220,2,874,199902,2872109,63881
AMA,EKO,Amarillo-TX,Elko-NV,86,124,1,858,199405,206315,41668
SFO,EWR,San Francisco-CA,Newark-NJ,69,138,1,2565,200602,8325566,18825633
HLN,MCE,Helena-MT,Merced-CA,0,120,1,778,200412,68297,233529
GSO,DTW,Greensboro-NC,Detroit-MI,25,125,1,460,200107,652373,8958464
OMA,TUS,Omaha-NE,Tucson-AZ,300,300,3,1046,199301,703536,711392
MCO,DET,Orlando-FL,Detroit-MI,1112,1168,8,968,199901,1535004,8962394
LAX,BOS,Los Angeles-CA,Boston-MA,82,188,1,2611,199412,23179000,8293684
CLE,BUF,Cleveland-OH,Buffalo-NY,1003,3775,25,192,199206,2122597,1191586
JFK,ORD,New York-NY,Chicago-IL,10580,14300,143,740,200711,37802334,18903872
PHX,RNO,Phoenix-AZ,Reno-NV,497,900,6,601,200312,3600163,374743
MSP,YIP,Minneapolis-MN,Detroit-MI,0,0,1,519,200101,3024111,8958464
PIT,TOL,Pittsburgh-PA,Toledo-OH,58,126,1,201,199802,2418452,651021
FAT,FAT,Fresno-CA,Fresno-CA,139,161,1,0,200308,844194,844194
MQT,ORD,Marquette-MI,Chicago-IL,632,1000,20,315,200203,64751,18490270
SCE,ERI,State College-PA,Erie-PA,13,37,1,148,200309,140606,282200
MFR,EUG,Medford-OR,Eugene-OR,0,0,1,122,200611,196165,339280
BHM,ATL,Birmingham-AL,Atlanta-GA,49,50,1,134,200503,1090441,4947012
SEA,RDM,Seattle-WA,Bend-OR,57,76,1,228,200705,6614720,153405
ELP,TOL,El Paso-TX,Toledo-OH,0,0,1,1417,200409,702433,671681
MCO,EWR,Orlando-FL,Newark-NJ,0,0,1,938,200411,1866597,18747431
GRR,ORD,Grand Rapids-MI,Chicago-IL,68,126,1,137,199806,711725,17529224
LRD,DFW,Laredo-TX,Dallas-TX,0,0,1,394,200407,215775,11379964
DAY,EWR,Dayton-OH,Newark-NJ,66,115,1,533,199412,859147,17072218
CLT,YIP,Charlotte-NC,Detroit-MI,0,0,1,504,200603,1583869,8969084
PHX,TUS,Phoenix-AZ,Tucson-AZ,0,37,1,110,200405,3723359,924205
MCO,AUS,Orlando-FL,Austin-TX,0,120,1,993,200501,1939766,1464309
CRP,TYR,Corpus Christi-TX,Tyler-TX,46,50,1,340,200908,416095,204665
PHX,EWR,Phoenix-AZ,Newark-NJ,30,104,1,2133,200112,3388445,18490029
MKE,DAL,Milwaukee-WI,Dallas-TX,0,60,1,850,200303,1528417,11164066
DFW,CAK,Dallas-TX,Akron-OH,37,110,1,1023,199603,8994450,685074
SAV,EWR,Savannah-GA,Newark-NJ,563,666,18,708,200807,334562,18968501
OMA,ORD,Omaha-NE,Chicago-IL,31,104,1,416,200008,769117,18235464
GYY,YIP,Gary-IN,Detroit-MI,0,0,1,205,200206,9245135,8972134
MYR,ATL,Myrtle Beach-SC,Atlanta-GA,46,50,1,317,200707,250904,5267527
ORD,CAK,Chicago-IL,Akron-OH,145,364,2,344,200508,18724160,700649
SFO,BGR,San Francisco-CA,Bangor-ME,949,1715,5,2783,199308,7635582,146980
BMI,OMA,Bloomington-IL,Omaha-NE,64,274,2,369,199711,141699,736106
AUS,ATL,Austin-TX,Atlanta-GA,45,148,1,812,199503,1001054,3548667
AEX,DFW,Alexandria-LA,Dallas-TX,43,44,1,285,200902,154101,12895230
LWS,EKO,Lewiston-ID,Elko-NV,91,124,1,388,199211,53598,38698
MKE,BOS,Milwaukee-WI,Boston-MA,326,420,7,860,200312,1528417,8916374
SMF,RNO,Sacramento-CA,Reno-NV,96,100,1,113,199411,1609032,285459
PDX,ATL,Portland-OR,Atlanta-GA,479,604,2,2172,199808,1829786,3872031
EKO,FAT,Elko-NV,Fresno-CA,105,124,1,350,200108,46622,812426
PNC,DFW,Ponca City-OK,Dallas-TX,75,855,45,264,200406,46590,11379964
IAD,CAK,Washington-DC,Akron-OH,8,19,1,252,200003,9642062,695971
FNT,APN,Flint-MI,Alpena-MI,0,0,26,146,200910,424043,29289
CMH,TOL,Columbus-OH,Toledo-OH,71,95,1,121,200810,1779822,673345
BDL,ATL,Hartford-CT,Atlanta-GA,1527,3060,15,859,199412,1113181,3444861
IAH,TOL,Houston-TX,Toledo-OH,0,0,1,1028,200601,5484883,673647
PHX,MDW,Phoenix-AZ,Chicago-IL,303,346,2,1444,200010,3278661,18235464
SLC,DTW,Salt Lake City-UT,Detroit-MI,151,187,1,1481,199012,771473,8503650
EKO,LRD,Elko-NV,Laredo-TX,72,122,1,1301,200301,44934,210229
ANC,EWR,Anchorage-AK,Newark-NJ,0,0,1,3370,200109,325839,18490029
TPA,MIA,Tampa-FL,Miami-FL,0,170,1,204,200001,2404273,10051612
